ChemID,source_casrn,CAS,SMILES,NAME,preferred_name,iupac,MPID,dsstox_substance_id,Canonical_QSARr,InChI_Code_QSARr,InChI Key_QSARr,Salt_Solvent,LogBCF,ID,mol,isosmiles
100552,13936-21-5,13936-21-5,O=C(c(c(C(=O)c1cccc2)ccc3CCCCC)c3)c12,"9,10-Anthracenedione, 2-pentyl-","9,10-Anthracenedione, 2-pentyl-","2-pentylanthracene-9,10-dione",98464,DTXSID1065681,CCCCCc1cc2c(cc1)C(=O)c1ccccc1C2=O,"InChI=1S/C19H18O2/c1-2-3-4-7-13-10-11-16-17(12-13)19(21)15-9-6-5-8-14(15)18(16)20/h5-6,8-12H,2-4,7H2,1H3",UMWZLYTVXQBTTE-UHFFFAOYSA-N,?,2.94,100552,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987f100>,CCCCCc1ccc2c(c1)C(=O)c1ccccc1C2=O
100555,15258-73-8,15258-73-8,OCc1c(Cl)cccc1Cl,"BENZENEMETHANOL, 2,6-DICHLORO-","Benzenemethanol, 2,6-dichloro- (9CI)","(2,6-dichlorophenyl)methanol",98466,DTXSID30165075,OCc1c(Cl)cccc1Cl,"InChI=1S/C7H6Cl2O/c8-6-2-1-3-7(9)5(6)4-10/h1-3,10H,4H2",WKKHCCZLKYKUDN-UHFFFAOYSA-N,?,0.47,100555,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987f160>,OCc1c(Cl)cccc1Cl
100556,15862-07-4,15862-07-4,Clc1cc(-c2ccccc2)c(Cl)cc1Cl,"2,4,5-TRICHLOROBIPHENYL","2,4,5-Trichlorobiphenyl","1,2,4-trichloro-5-phenylbenzene",98467,DTXSID0073405,Clc1cc(-c2ccccc2)c(Cl)cc1Cl,InChI=1S/C12H7Cl3/c13-10-7-12(15)11(14)6-9(10)8-4-2-1-3-5-8/h1-7H,VGVIKVCCUATMNG-UHFFFAOYSA-N,?,3.78,100556,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987f1c0>,Clc1cc(Cl)c(-c2ccccc2)cc1Cl
100557,15883-57-5,135-51-3,[Na]OS(=O)(=O)c1c(cc2ccc(cc2c1)S(=O)(=O)O[Na])O,"2-NAPHTHOL-3,6-DISULFONIC ACID DISODIUM SALT","Disodium 3-hydroxynaphthalene-2,7-disulfonate","disodium 3-hydroxynaphthalene-2,7-disulfonate",98468,DTXSID8044543,Oc1cc2ccc(cc2cc1S(O)(=O)=O)S(O)(=O)=O,"InChI=1S/C10H8O7S2/c11-9-4-6-1-2-8(18(12,13)14)3-7(6)5-10(9)19(15,16)17/h1-5,11H,(H,12,13,14)(H,15,16,17)",USWINTIHFQKJTR-UHFFFAOYSA-N,[Na+].[Na+],0.3,100557,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987f220>,O=S(=O)(O)c1ccc2cc(O)c(S(=O)(=O)O)cc2c1
100558,15968-05-5,15968-05-5,Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,"2,2',6,6'-TETRACHLOROBIPHENYL","2,2',6,6'-Tetrachlorobiphenyl","1,3-dichloro-2-(2,6-dichlorophenyl)benzene",98469,DTXSID0065983,Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,InChI=1S/C12H6Cl4/c13-7-3-1-4-8(14)11(7)12-9(15)5-2-6-10(12)16/h1-6H,PXAGFNRKXSYIHU-UHFFFAOYSA-N,?,3.85,100558,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987f280>,Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl
100561,16219-75-3,16219-75-3,C(C(C=CC12)C1)(=CC)C2,ETHYLIDENE NORBORNENE,5-Ethylidene-2-norbornene,5-ethylidenebicyclo[2.2.1]hept-2-ene,98471,DTXSID1025306,CC=C1CC2CC1C=C2,"InChI=1S/C9H12/c1-2-8-5-7-3-4-9(8)6-7/h2-4,7,9H,5-6H2,1H3/b8-2+",OJOWICOBYCXEKR-KRXBUXKQSA-N,?,2.04,100561,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987f2e0>,CC=C1CC2C=CC1C2
100562,16605-91-7,16605-91-7,Clc1cccc(-c2ccccc2)c1Cl,"2,3-DICHLOROBIPHENYL","2,3-Dichlorobiphenyl","1,2-dichloro-3-phenylbenzene",98472,DTXSID0073409,Clc1cccc(-c2ccccc2)c1Cl,InChI=1S/C12H8Cl2/c13-11-8-4-7-10(12(11)14)9-5-2-1-3-6-9/h1-8H,XOMKZKJEJBZBJJ-UHFFFAOYSA-N,?,3.98,100562,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987f340>,Clc1cccc(-c2ccccc2)c1Cl
100563,16606-02-3,16606-02-3,Clc1ccc(Cl)cc1-c1ccc(Cl)cc1,"2,4',5-TRICHLOROBIPHENYL","2,4',5-Trichlorobiphenyl","1,4-dichloro-2-(4-chlorophenyl)benzene",98473,DTXSID9073410,Clc1ccc(Cl)cc1-c1ccc(Cl)cc1,InChI=1S/C12H7Cl3/c13-9-3-1-8(2-4-9)11-7-10(14)5-6-12(11)15/h1-7H,VAHKBZSAUKPEOV-UHFFFAOYSA-N,?,4.13,100563,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987f3a0>,Clc1ccc(-c2cc(Cl)ccc2Cl)cc1
100566,17700-09-3,17700-09-3,[O-][N+](=O)c1ccc(Cl)c(Cl)c1Cl,"2,3,4-TRICHLORONITROBENZENE","2,3,4-Trichloronitrobenzene","1,2,3-trichloro-4-nitrobenzene",98475,DTXSID0026202,[O-][N+](=O)c1ccc(Cl)c(Cl)c1Cl,InChI=1S/C6H2Cl3NO2/c7-3-1-2-4(10(11)12)6(9)5(3)8/h1-2H,BGKIECJVXXHLDP-UHFFFAOYSA-N,?,2.2,100566,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987f400>,O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl
100567,18181-70-9,18181-70-9,COP(=S)(Oc1cc(Cl)c(I)cc1Cl)OC,IODOFENPHOS,Iodenphos,"O-(2,5-dichloro-4-iodophenyl) O,O-dimethyl phosphorothioate",98476,DTXSID8040278,COP(=S)(Oc1cc(Cl)c(I)cc1Cl)OC,"InChI=1S/C8H8Cl2IO3PS/c1-12-15(16,13-2)14-8-4-5(9)7(11)3-6(8)10/h3-4H,1-2H3",LFVLUOAHQIVABZ-UHFFFAOYSA-N,?,3.62,100567,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987f460>,COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl
100568,18708-70-8,18708-70-8,[O-][N+](=O)c1c(Cl)cc(Cl)cc1Cl,"BENZENE, 1,3,5-TRICHLORO-2-NITRO-","2,4,6-Trichloronitrobenzene","1,3,5-trichloro-2-nitrobenzene",98477,DTXSID0026204,[O-][N+](=O)c1c(Cl)cc(Cl)cc1Cl,InChI=1S/C6H2Cl3NO2/c7-3-1-4(8)6(10(11)12)5(9)2-3/h1-2H,AEBJDOTVYMITIA-UHFFFAOYSA-N,?,2.47,100568,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987f4c0>,O=[N+]([O-])c1c(Cl)cc(Cl)cc1Cl
100570,19408-74-3,19408-74-3,Clc1cc2Oc3cc(Cl)c(Cl)c(Cl)c3Oc2c(Cl)c1Cl,"1,2,3,7,8,9-HEXACHLORODIBENZO-P-DIOXIN",Hexachlorodibenzo-p-dioxin,"1,2,3,7,8,9-hexachlorooxanthrene",98479,DTXSID6023781,Clc1cc2Oc3cc(Cl)c(Cl)c(Cl)c3Oc2c(Cl)c1Cl,InChI=1S/C12H2Cl6O2/c13-3-1-5-11(9(17)7(3)15)20-12-6(19-5)2-4(14)8(16)10(12)18/h1-2H,LGIRBUBHIWTVCK-UHFFFAOYSA-N,?,3.92,100570,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987f520>,Clc1cc2c(c(Cl)c1Cl)Oc1c(cc(Cl)c(Cl)c1Cl)O2
100571,19666-30-9,19666-30-9,CC(C)Oc1cc(c(Cl)cc1Cl)N1N=C(OC1=O)C(C)(C)C,OXADIAZON,Oxadiazon,"5-tert-butyl-3-[2,4-dichloro-5-(propan-2-yloxy)phenyl]-1,3,4-oxadiazol-2(3H)-one",98480,DTXSID3024239,CC(C)Oc1cc(c(Cl)cc1Cl)N1N=C(OC1=O)C(C)(C)C,"InChI=1S/C15H18Cl2N2O3/c1-8(2)21-12-7-11(9(16)6-10(12)17)19-14(20)22-13(18-19)15(3,4)5/h6-8H,1-5H3",CHNUNORXWHYHNE-UHFFFAOYSA-N,?,3.08,100571,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987f580>,CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl
100572,20020-02-4,20020-02-4,Clc1c2ccccc2c(Cl)c(Cl)c1Cl,"1,2,3,4-TETRACHLORONAPHTHALENE","1,2,3,4-Tetrachloronaphthalene","1,2,3,4-tetrachloronaphthalene",98481,DTXSID5026095,Clc1c2ccccc2c(Cl)c(Cl)c1Cl,InChI=1S/C10H4Cl4/c11-7-5-3-1-2-4-6(5)8(12)10(14)9(7)13/h1-4H,NAQWICRLNQSPPW-UHFFFAOYSA-N,?,3.7,100572,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987f5e0>,Clc1c(Cl)c(Cl)c2ccccc2c1Cl
100574,21609-90-5,21609-90-5,COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,LEPTOPHOS,Leptophos,"O-(4-bromo-2,5-dichlorophenyl) O-methyl phenylphosphonothioate",98483,DTXSID3040279,COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,"InChI=1S/C13H10BrCl2O2PS/c1-17-19(20,9-5-3-2-4-6-9)18-13-8-11(15)10(14)7-12(13)16/h2-8H,1H3",CVRALZAYCYJELZ-UHFFFAOYSA-N,?,3.78,100574,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987f640>,COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1
100575,24019-05-4,24019-05-4,OS(=O)(=O)c1cc(Cl)ccc1Oc1ccc(Cl)cc1NC(=O)Nc1cc(Cl)c(Cl)cc1,Sulcofuron,Sulcofuron,"5-chloro-2-[4-chloro-2-[(3,4-dichlorophenyl)carbamoylamino]phenoxy]benzenesulfonic acid",98484,DTXSID9058656,OS(=O)(=O)c1cc(Cl)ccc1Oc1ccc(Cl)cc1NC(=O)Nc1cc(Cl)c(Cl)cc1,"InChI=1S/C19H12Cl4N2O5S/c20-10-1-5-16(30-17-6-2-11(21)8-18(17)31(27,28)29)15(7-10)25-19(26)24-12-3-4-13(22)14(23)9-12/h1-9H,(H2,24,25,26)(H,27,28,29)",MKUMTCOTMQPYTQ-UHFFFAOYSA-N,?,1.87,100575,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987f6a0>,O=C(Nc1ccc(Cl)c(Cl)c1)Nc1cc(Cl)ccc1Oc1ccc(Cl)cc1S(=O)(=O)O
100579,25311-71-1,25311-71-1,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,ISOFENPHOS,Isofenphos,propan-2-yl 2-{[ethoxy(propan-2-ylamino)phosphorothioyl]oxy}benzoate,98485,DTXSID8032417,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,"InChI=1S/C15H24NO4PS/c1-6-18-21(22,16-11(2)3)20-14-10-8-7-9-13(14)15(17)19-12(4)5/h7-12H,6H2,1-5H3,(H,16,22)",HOQADATXFBOEGG-UHFFFAOYSA-N,?,2.12,100579,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987f700>,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C
100591,26761-40-0,26761-40-0,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,DIISODECYL PHTHALATE,bis(8-Methylnonyl) phthalate,"bis(8-methylnonyl) benzene-1,2-dicarboxylate",98487,DTXSID4025082,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,"InChI=1S/C28H46O4/c1-23(2)17-11-7-5-9-15-21-31-27(29)25-19-13-14-20-26(25)28(30)32-22-16-10-6-8-12-18-24(3)4/h13-14,19-20,23-24H,5-12,15-18,21-22H2,1-4H3",ZVFDTKUVRCTHQE-UHFFFAOYSA-N,?,1.16,100591,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987f760>,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C
100594,28106-30-1,28106-30-1,C=Cc1ccc(cc1)CC,ETHYLSTYRENE,Ethylstyrene,1-ethenyl-2-ethylbenzene,98488,DTXSID5027938,CCc1ccccc1C=C,"InChI=1S/C10H12/c1-3-9-7-5-6-8-10(9)4-2/h3,5-8H,1,4H2,2H3",VTPNYMSKBPZSTF-UHFFFAOYSA-N,?,2.69,100594,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987f7c0>,C=Cc1ccccc1CC
100595,28249-77-6,28249-77-6,CCN(CC)C(=O)SCc1ccc(Cl)cc1,THIOBENCARB,Thiobencarb,S-(4-chlorobenzyl) diethylcarbamothioate,98489,DTXSID6024337,CCN(CC)C(=O)SCc1ccc(Cl)cc1,"InChI=1S/C12H16ClNOS/c1-3-14(4-2)12(15)16-9-10-5-7-11(13)8-6-10/h5-8H,3-4,9H2,1-2H3",QHTQREMOGMZHJV-UHFFFAOYSA-N,?,2.23,100595,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987f820>,CCN(CC)C(=O)SCc1ccc(Cl)cc1
100602,30746-58-8,30746-58-8,Clc1c2Oc3ccccc3Oc2c(Cl)c(Cl)c1Cl,"1,2,3,4-TETRACHLORODIBENZO-P-DIOXIN","1,2,3,4-Tetrachlorodibenzo-p-dioxin","1,2,3,4-tetrachlorooxanthrene",98491,DTXSID7074030,Clc1c2Oc3ccccc3Oc2c(Cl)c(Cl)c1Cl,InChI=1S/C12H4Cl4O2/c13-7-8(14)10(16)12-11(9(7)15)17-5-3-1-2-4-6(5)18-12/h1-4H,DJHHDLMTUOLVHY-UHFFFAOYSA-N,?,3.46,100602,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987f880>,Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1ccccc1O2
100603,32598-11-1,32598-11-1,Clc1cc(-c2cc(Cl)c(Cl)cc2)c(Cl)cc1,"2,3',4',5-TETRACHLOROBIPHENYL","2,3',4',5-Tetrachlorobiphenyl","2,3',4',5-tetrachlorobiphenyl",98492,DTXSID3038309,Clc1cc(-c2cc(Cl)c(Cl)cc2)c(Cl)cc1,InChI=1S/C12H6Cl4/c13-8-2-4-10(14)9(6-8)7-1-3-11(15)12(16)5-7/h1-6H,KENZYIHFBRWMOD-UHFFFAOYSA-N,?,5.08,100603,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987f8e0>,Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2)c1
100604,32598-13-3,32598-13-3,Clc1ccc(cc1Cl)-c1cc(Cl)c(Cl)cc1,"3,3',4,4'-TETRACHLOROBIPHENYL","3,3',4,4'-Tetrachlorobinphenyl","3,3',4,4'-tetrachlorobiphenyl",98493,DTXSID5022514,Clc1ccc(cc1Cl)-c1cc(Cl)c(Cl)cc1,InChI=1S/C12H6Cl4/c13-9-3-1-7(5-11(9)15)8-2-4-10(14)12(16)6-8/h1-6H,UQMGJOKDKOLIDP-UHFFFAOYSA-N,?,4.62,100604,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987f940>,Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1Cl
100606,32774-16-6,32774-16-6,Clc1cc(cc(Cl)c1Cl)-c1cc(Cl)c(Cl)c(Cl)c1,"3,3',4,4',5,5'-PCB","3,3',4,4',5,5'-Hexachlorobiphenyl","3,3',4,4',5,5'-hexachlorobiphenyl",98495,DTXSID2038314,Clc1cc(cc(Cl)c1Cl)-c1cc(Cl)c(Cl)c(Cl)c1,InChI=1S/C12H4Cl6/c13-7-1-5(2-8(14)11(7)17)6-3-9(15)12(18)10(16)4-6/h1-4H,ZHLICBPIXDOFFG-UHFFFAOYSA-N,?,5.97,100606,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987f9a0>,Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2)cc(Cl)c1Cl
100607,32861-85-1,32861-85-1,COc1cc(ccc1[N+]([O-])=O)Oc1ccc(Cl)cc1Cl,CHLOMETHOXYNIL,Chlomethoxyfen,"2,4-dichloro-1-(3-methoxy-4-nitrophenoxy)benzene",98496,DTXSID6058055,COc1cc(ccc1[N+]([O-])=O)Oc1ccc(Cl)cc1Cl,"InChI=1S/C13H9Cl2NO4/c1-19-13-7-9(3-4-11(13)16(17)18)20-12-5-2-8(14)6-10(12)15/h2-7H,1H3",DXXVCXKMSWHGTF-UHFFFAOYSA-N,?,3.59,100607,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987fa00>,COc1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-]
100610,33857-26-0,33857-26-0,Clc3ccc2Oc1cc(Cl)ccc1Oc2c3,"2,7-DICHLORODIBENZO-P-DIOXIN","2,7-Dichlorodibenzo-p-dioxin","2,7-dichlorooxanthrene",98497,DTXSID1020435,Clc1cc2Oc3ccc(Cl)cc3Oc2cc1,InChI=1S/C12H6Cl2O2/c13-7-1-3-9-11(5-7)16-10-4-2-8(14)6-12(10)15-9/h1-6H,NBFMTHWVRBOVPE-UHFFFAOYSA-N,?,2.54,100610,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987fa60>,Clc1ccc2c(c1)Oc1ccc(Cl)cc1O2
100612,34883-41-5,34883-41-5,Clc1cc(cc(Cl)c1)-c1ccccc1,"3,5-DICHLOROBIPHENYL","3,5-Dichlorobiphenyl","1,3-dichloro-5-phenylbenzene",98499,DTXSID5074137,Clc1cc(cc(Cl)c1)-c1ccccc1,InChI=1S/C12H8Cl2/c13-11-6-10(7-12(14)8-11)9-4-2-1-3-5-9/h1-8H,QHZSDTDMQZPUKC-UHFFFAOYSA-N,?,3.77,100612,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987fac0>,Clc1cc(Cl)cc(-c2ccccc2)c1
100613,35065-27-1,35065-27-1,Clc1cc(Cl)c(Cl)cc1-c1cc(Cl)c(Cl)cc1Cl,"2,4,5,2',4',5'-HEXACHLOROBIPHENYL","2,2',4,4',5,5'-Hexachlorobiphenyl","2,2',4,4',5,5'-hexachlorobiphenyl",98500,DTXSID2032180,Clc1cc(Cl)c(Cl)cc1-c1cc(Cl)c(Cl)cc1Cl,InChI=1S/C12H4Cl6/c13-7-3-11(17)9(15)1-5(7)6-2-10(16)12(18)4-8(6)14/h1-4H,MVWHGTYKUMDIHL-UHFFFAOYSA-N,?,5.43,100613,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987fb20>,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl
100614,35367-38-5,35367-38-5,O=C(Nc1ccc(Cl)cc1)NC(=O)c1c(F)cccc1F,DIFLUBENZURON,Diflubenzuron,"N-[(4-chlorophenyl)carbamoyl]-2,6-difluorobenzamide",98501,DTXSID1024049,O=C(Nc1ccc(Cl)cc1)NC(=O)c1c(F)cccc1F,"InChI=1S/C14H9ClF2N2O2/c15-8-4-6-9(7-5-8)18-14(21)19-13(20)12-10(16)2-1-3-11(12)17/h1-7H,(H2,18,19,20,21)",QQQYTWIFVNKMRW-UHFFFAOYSA-N,?,2.2,100614,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987fb80>,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1
100616,35822-46-9,35822-46-9,Clc1cc2Oc3c(Oc2c(Cl)c1Cl)c(Cl)c(Cl)c(Cl)c3Cl,"1,2,3,4,6,7,8-HEPTACHLORODIBENZO-P-DIOXIN","1,2,3,4,6,7,8-Heptachlorodibenzodioxin","1,2,3,4,6,7,8-heptachlorooxanthrene",98503,DTXSID1052034,Clc1cc2Oc3c(Oc2c(Cl)c1Cl)c(Cl)c(Cl)c(Cl)c3Cl,InChI=1S/C12HCl7O2/c13-2-1-3-10(7(17)4(2)14)21-12-9(19)6(16)5(15)8(18)11(12)20-3/h1H,WCLNVRQZUKYVAI-UHFFFAOYSA-N,?,3.67,100616,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987fbe0>,Clc1cc2c(c(Cl)c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2
100619,36335-67-8,36335-67-8,Cc1ccc(c(c1)OP(=S)(NC(C)CC)OCC)[N+]([O-])=O,BUTAMIFOS,Butamiphos,O-ethyl O-(5-methyl-2-nitrophenyl) sec-butylphosphoramidothioate,98504,DTXSID5058068,Cc1ccc(c(c1)OP(=S)(NC(C)CC)OCC)[N+]([O-])=O,"InChI=1S/C13H21N2O4PS/c1-5-11(4)14-20(21,18-6-2)19-13-9-10(3)7-8-12(13)15(16)17/h7-9,11H,5-6H2,1-4H3,(H,14,21)",OEYOMNZEMCPTKN-UHFFFAOYSA-N,?,2.46,100619,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987fc40>,CCOP(=S)(NC(C)CC)Oc1cc(C)ccc1[N+](=O)[O-]
100620,36734-19-7,36734-19-7,c1c(Cl)cc(Cl)cc1N2C(=O)CN(C(=O)NC(C)C)C2(=O),ROVRAL (IPRODIONE),Iprodione,"3-(3,5-dichlorophenyl)-2,4-dioxo-N-(propan-2-yl)imidazolidine-1-carboxamide",98505,DTXSID3024154,CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,"InChI=1S/C13H13Cl2N3O3/c1-7(2)16-12(20)17-6-11(19)18(13(17)21)10-4-8(14)3-9(15)5-10/h3-5,7H,6H2,1-2H3,(H,16,20)",ONUFESLQCSAYKA-UHFFFAOYSA-N,?,2.53,100620,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987fca0>,CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O
100622,37680-73-2,37680-73-2,Clc1cc(-c2cc(Cl)c(Cl)cc2Cl)c(Cl)cc1,"2,4,5,2',5'-PENTACHLOROBIPHENYL","2,2,4,5,5'-Pentochlorobiphenyl","2,2',4,5,5'-pentachlorobiphenyl",98507,DTXSID8038304,Clc1cc(-c2cc(Cl)c(Cl)cc2Cl)c(Cl)cc1,InChI=1S/C12H5Cl5/c13-6-1-2-9(14)7(3-6)8-4-11(16)12(17)5-10(8)15/h1-5H,LAHWLEDBADHJGA-UHFFFAOYSA-N,?,5.47,100622,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987fd00>,Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1
100623,38380-02-8,38380-02-8,Clc1cc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)cc1,"2,2',3,4,5'-PENTACHLOROBIPHENYL","2,2',3,4,5'-Pentachlorobiphenyl","1,2,3-trichloro-4-(2,5-dichlorophenyl)benzene",98508,DTXSID6073497,Clc1cc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)cc1,InChI=1S/C12H5Cl5/c13-6-1-3-9(14)8(5-6)7-2-4-10(15)12(17)11(7)16/h1-5H,OPKYDBFRKPQCBS-UHFFFAOYSA-N,?,5.38,100623,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987fd60>,Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c1
100624,38444-93-8,38444-93-8,Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl,"2,2',3,3'-TETRACHLOROBIPHENYL","2,2',3,3'-Tetrachlorobiphenyl","1,2-dichloro-3-(2,3-dichlorophenyl)benzene",98509,DTXSID3073503,Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl,InChI=1S/C12H6Cl4/c13-9-5-1-3-7(11(9)15)8-4-2-6-10(14)12(8)16/h1-6H,VTLYHLREPCPDKX-UHFFFAOYSA-N,?,4.23,100624,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987fdc0>,Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl
100627,39227-28-6,39227-28-6,Clc1cc2Oc3c(Oc2cc1Cl)c(Cl)c(Cl)c(Cl)c3Cl,"1,2,3,4,7,8-HEXACHLORODIBENZO-P-DIOXIN","1,2,3,4,7,8-Hexachlorodibenzodioxin","1,2,3,4,7,8-hexachlorooxanthrene",98511,DTXSID8052067,Clc1cc2Oc3c(Oc2cc1Cl)c(Cl)c(Cl)c(Cl)c3Cl,InChI=1S/C12H2Cl6O2/c13-3-1-5-6(2-4(3)14)20-12-10(18)8(16)7(15)9(17)11(12)19-5/h1-2H,WCYYQNSQJHPVMG-UHFFFAOYSA-N,?,4.0,100627,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987fe20>,Clc1cc2c(cc1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2
100628,39227-58-2,39227-58-2,Clc1cc(Cl)c(Cl)c2Oc3ccccc3Oc12,"1,2,4-TRICHLORODIBENZO-P-DIOXIN","1,2,4-Trichlorodibenzo-1,4-dioxin","1,2,4-trichlorooxanthrene",98512,DTXSID50192489,Clc1cc(Cl)c(Cl)c2Oc3ccccc3Oc12,InChI=1S/C12H5Cl3O2/c13-6-5-7(14)11-12(10(6)15)17-9-4-2-1-3-8(9)16-11/h1-5H,HRVUKLBFRPWXPJ-UHFFFAOYSA-N,?,2.75,100628,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987fe80>,Clc1cc(Cl)c2c(c1Cl)Oc1ccccc1O2
100629,40321-76-4,40321-76-4,Clc1c(Cl)c2Oc3cc(Cl)c(Cl)cc3Oc2cc1Cl,"1,2,3,7,8-PENTACHLORODIBENZO-P-DIOXIN","1,2,3,7,8-Pentachlorodibenzo-p-dioxin","1,2,3,7,8-pentachlorooxanthrene",98513,DTXSID7052078,Clc1c(Cl)c2Oc3cc(Cl)c(Cl)cc3Oc2cc1Cl,InChI=1S/C12H3Cl5O2/c13-4-1-7-8(2-5(4)14)19-12-9(18-7)3-6(15)10(16)11(12)17/h1-3H,FSPZPQQWDODWAU-UHFFFAOYSA-N,?,4.26,100629,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987fee0>,Clc1cc2c(cc1Cl)Oc1c(cc(Cl)c(Cl)c1Cl)O2
100631,41464-39-5,41464-39-5,Clc1cc(-c2cccc(Cl)c2Cl)c(Cl)cc1,"2,2',3,5'-TETRACHLOROBIPHENYL","2,2',3,5'-tetrachlorobiphenyl","2,2',3,5'-tetrachlorobiphenyl",98515,DTXSID8038302,Clc1cc(-c2cccc(Cl)c2Cl)c(Cl)cc1,InChI=1S/C12H6Cl4/c13-7-4-5-10(14)9(6-7)8-2-1-3-11(15)12(8)16/h1-6H,ALDJIKXAHSDLLB-UHFFFAOYSA-N,?,4.84,100631,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987ff40>,Clc1ccc(Cl)c(-c2cccc(Cl)c2Cl)c1
100633,50375-10-5,50375-10-5,COc1c(Cl)c(Cl)ccc1Cl,"2,3,6-TRICHLOROANISOLE","2,3,6-Trichloroanisole","1,2,4-trichloro-3-methoxybenzene",98516,DTXSID60198432,COc1c(Cl)c(Cl)ccc1Cl,"InChI=1S/C7H5Cl3O/c1-11-7-5(9)3-2-4(8)6(7)10/h2-3H,1H3",OTFNCXLUCRUNCH-UHFFFAOYSA-N,?,2.52,100633,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987ffa0>,COc1c(Cl)ccc(Cl)c1Cl
