ChemID,source_casrn,CAS,SMILES,NAME,preferred_name,iupac,MPID,dsstox_substance_id,Canonical_QSARr,InChI_Code_QSARr,InChI Key_QSARr,LogKOC,ID,mol,isosmiles
100649,38380-02-8,38380-02-8,Clc1cc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)cc1,"2,2',3,4,5'-PENTACHLOROBIPHENYL","2,2',3,4,5'-Pentachlorobiphenyl","1,2,3-trichloro-4-(2,5-dichlorophenyl)benzene",99904,DTXSID6073497,Clc1cc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)cc1,InChI=1S/C12H5Cl5/c13-6-1-3-9(14)8(5-6)7-2-4-10(15)12(17)11(7)16/h1-5H,OPKYDBFRKPQCBS-UHFFFAOYSA-N,4.62,100649,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8bd940>,Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c1
100651,38380-07-3,38380-07-3,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,"2,2',3,3',4,4'-HEXACHLOROBIPHENYL","2,2',3,3',4,4'-Hexachlorobiphenyl",C12H4Cl6,99906,DTXSID50858932,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,InChI=1S/C12H4Cl6/c13-7-3-1-5(9(15)11(7)17)6-2-4-8(14)12(18)10(6)16/h1-4H,BTAGRXWGMYTPBY-UHFFFAOYSA-N,5.66,100651,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8bd9a0>,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl
100652,38411-22-2,38411-22-2,Clc1ccc(Cl)c(Cl)c1-c1c(Cl)c(Cl)ccc1Cl,"2,2',3,3',6,6'-HEXACHLOROBIPHENYL","2,2',3,3',6,6'-Hexachlorobiphenyl","1,2,4-trichloro-3-(2,3,6-trichlorophenyl)benzene",99907,DTXSID6073499,Clc1ccc(Cl)c(Cl)c1-c1c(Cl)c(Cl)ccc1Cl,InChI=1S/C12H4Cl6/c13-5-1-3-7(15)11(17)9(5)10-6(14)2-4-8(16)12(10)18/h1-4H,FZFUUSROAHKTTF-UHFFFAOYSA-N,6.01,100652,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8bda00>,Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1Cl
100653,38727-55-8,38727-55-8,CCOC(=O)CN(c1c(CC)cccc1CC)C(=O)CCl,ANTOR,Diethatyl-ethyl,"ethyl N-(chloroacetyl)-N-(2,6-diethylphenyl)glycinate",99908,DTXSID9032539,CCOC(=O)CN(c1c(CC)cccc1CC)C(=O)CCl,"InChI=1S/C16H22ClNO3/c1-4-12-8-7-9-13(5-2)16(12)18(14(19)10-17)11-15(20)21-6-3/h7-9H,4-6,10-11H2,1-3H3",WFKSADNZWSKCRZ-UHFFFAOYSA-N,2.0,100653,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8bda60>,CCOC(=O)CN(C(=O)CCl)c1c(CC)cccc1CC
100655,39108-91-3,39108-91-3,C#CC(NC(=O)c1ccc(cc1)C)(C)C,METHYLPROPYZAMIDE,Methylpropyzamide,4-methyl-N-(2-methylbut-3-yn-2-yl)benzamide,99910,DTXSID20192355,Cc1ccc(cc1)C(=O)NC(C)(C)C#C,"InChI=1S/C13H15NO/c1-5-13(3,4)14-12(15)11-8-6-10(2)7-9-11/h1,6-9H,2-4H3,(H,14,15)",JSGFBSKLIXESOC-UHFFFAOYSA-N,1.76,100655,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8bdac0>,C#CC(C)(C)NC(=O)c1ccc(C)cc1
100658,40487-42-1,40487-42-1,Cc1c(c(NC(CC)CC)c(cc1C)[N+]([O-])=O)[N+]([O-])=O,PENDIMETHALIN,Pendimethalin,"3,4-dimethyl-2,6-dinitro-N-(pentan-3-yl)aniline",99911,DTXSID7024245,Cc1c(c(NC(CC)CC)c(cc1C)[N+]([O-])=O)[N+]([O-])=O,"InChI=1S/C13H19N3O4/c1-5-10(6-2)14-12-11(15(17)18)7-8(3)9(4)13(12)16(19)20/h7,10,14H,5-6H2,1-4H3",CHIFOSRWCNZCFN-UHFFFAOYSA-N,3.7,100658,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8bdb20>,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-]
100659,41198-08-7,41198-08-7,CCCSP(=O)(Oc1ccc(Br)cc1Cl)OCC,PROFENOFOS,Profenofos,O-(4-bromo-2-chlorophenyl) O-ethyl S-propyl phosphorothioate,99912,DTXSID3032464,CCCSP(=O)(Oc1ccc(Br)cc1Cl)OCC,"InChI=1S/C11H15BrClO3PS/c1-3-7-18-17(14,15-4-2)16-11-6-5-9(12)8-10(11)13/h5-6,8H,3-4,7H2,1-2H3",QYMMJNLHFKGANY-UHFFFAOYSA-N,3.03,100659,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8bdb80>,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl
100661,41464-51-1,41464-51-1,Clc1cc(Cl)c(Cl)cc1-c1cccc(Cl)c1Cl,"2,2',3',4,5-PENTACHLOROBIPHENYL","2,2',3,4',5'-Pentachlorobiphenyl","1,2,4-trichloro-5-(2,3-dichlorophenyl)benzene",99914,DTXSID2073510,Clc1cc(Cl)c(Cl)cc1-c1cccc(Cl)c1Cl,InChI=1S/C12H5Cl5/c13-8-3-1-2-6(12(8)17)7-4-10(15)11(16)5-9(7)14/h1-5H,JTUSORDQZVOEAZ-UHFFFAOYSA-N,5.69,100661,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8bdbe0>,Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl
100662,41814-78-2,41814-78-2,Cc1cccc2[s]c3[n][n]c[n]3c21,TRICYCLAZOLE,"2,7,8,9-Tricyclazole","5-methyl[1,2,4]triazolo[3,4-b][1,3]benzothiazole",99915,DTXSID7037478,Cc1cccc2[s]c3[n][n]c[n]3c21,"InChI=1S/C9H7N3S/c1-6-3-2-4-7-8(6)12-5-10-11-9(12)13-7/h2-5H,1H3",DQJCHOQLCLEDLL-UHFFFAOYSA-N,3.09,100662,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8bdc40>,Cc1cccc2sc3nncn3c12
100663,42509-80-8,42509-80-8,CC(C)[n]1[n]c([n]c1Cl)OP(=S)(OCC)OCC,ISAZOFOS,Isazofos,"O-[5-chloro-1-(propan-2-yl)-1H-1,2,4-triazol-3-yl] O,O-diethyl phosphorothioate",99916,DTXSID7034676,CC(C)[n]1[n]c([n]c1Cl)OP(=S)(OCC)OCC,"InChI=1S/C9H17ClN3O3PS/c1-5-14-17(18,15-6-2)16-9-11-8(10)13(12-9)7(3)4/h7H,5-6H2,1-4H3",XRHGWAGWAHHFLF-UHFFFAOYSA-N,2.01,100663,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8bdca0>,CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1
100665,42874-03-3,42874-03-3,CCOc1cc(ccc1[N+]([O-])=O)Oc1ccc(cc1Cl)C(F)(F)F,OXYFLUORFEN,Oxyfluorfen,2-chloro-1-(3-ethoxy-4-nitrophenoxy)-4-(trifluoromethyl)benzene,99918,DTXSID7024241,CCOc1cc(ccc1[N+]([O-])=O)Oc1ccc(cc1Cl)C(F)(F)F,"InChI=1S/C15H11ClF3NO4/c1-2-23-14-8-10(4-5-12(14)20(21)22)24-13-6-3-9(7-11(13)16)15(17,18)19/h3-8H,2H2,1H3",OQMBBFQZGJFLBU-UHFFFAOYSA-N,5.0,100665,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8bdd00>,CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]
100666,43121-43-3,43121-43-3,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)[n]1c[n]c[n]1,TRIADIMEFON,Triadimefon,"1-(4-chlorophenoxy)-3,3-dimethyl-1-(1H-1,2,4-triazol-1-yl)butan-2-one",99919,DTXSID3023897,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)[n]1c[n]c[n]1,"InChI=1S/C14H16ClN3O2/c1-14(2,3)12(19)13(18-9-16-8-17-18)20-11-6-4-10(15)5-7-11/h4-9,13H,1-3H3",WURBVZBTWMNKQT-UHFFFAOYSA-N,2.71,100666,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8bdd60>,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1
100668,50471-44-8,50471-44-8,CC1(C=C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,VINCLOZOLIN,Vinclozolin,"3-(3,5-dichlorophenyl)-5-ethenyl-5-methyl-1,3-oxazolidine-2,4-dione",99920,DTXSID4022361,CC1(C=C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,"InChI=1S/C12H9Cl2NO3/c1-3-12(2)10(16)15(11(17)18-12)9-5-7(13)4-8(14)6-9/h3-6H,1H2,2H3",FSCWZHGZWWDELK-UHFFFAOYSA-N,2.7,100668,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8bddc0>,C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O
100669,50723-80-3,50723-80-3,O=C(N(S(=O)(=O)N([Na])c1cccc2)C(C)C)c12,BENTAZON SODIUM SALT,Bentazone-sodium,"sodium 4-oxo-3-(propan-2-yl)-3,4-dihydro-2,1,3-benzothiadiazin-1-ide 2,2-dioxide",99921,DTXSID0032522,CC(C)N1C(=O)c2ccccc2NS1(=O)=O,"InChI=1S/C10H12N2O3S/c1-7(2)12-10(13)8-5-3-4-6-9(8)11-16(12,14)15/h3-7,11H,1-2H3",ZOMSMJKLGFBRBS-UHFFFAOYSA-N,1.54,100669,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8bde20>,CC(C)N1C(=O)c2ccccc2N([Na])S1(=O)=O
100671,51235-04-2,51235-04-2,CN(C)C1=NC(=O)N(C2CCCCC2)C(=O)N1C,HEXAZINONE,Hexazinone,"3-cyclohexyl-6-(dimethylamino)-1-methyl-1,3,5-triazine-2,4(1H,3H)-dione",99923,DTXSID4024145,CN(C)C1=NC(=O)N(C2CCCCC2)C(=O)N1C,"InChI=1S/C12H20N4O2/c1-14(2)10-13-11(17)16(12(18)15(10)3)9-7-5-4-6-8-9/h9H,4-8H2,1-3H3",CAWXEEYDBZRFPE-UHFFFAOYSA-N,1.73,100671,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8bde80>,CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C
100672,51338-27-3,51338-27-3,COC(=O)C(C)Oc1ccc(cc1)Oc1ccc(Cl)cc1Cl,DICLOFOP-METHYL,Diclofop-methyl,"methyl 2-[4-(2,4-dichlorophenoxy)phenoxy]propanoate",99924,DTXSID0032605,COC(=O)C(C)Oc1ccc(cc1)Oc1ccc(Cl)cc1Cl,"InChI=1S/C16H14Cl2O4/c1-10(16(19)20-2)21-12-4-6-13(7-5-12)22-15-8-3-11(17)9-14(15)18/h3-10H,1-2H3",BACHBFVBHLGWSL-UHFFFAOYSA-N,4.2,100672,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8bdee0>,COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1
100674,51630-58-1|66230-04-4,51630-58-1|66230-04-4,CC(C)C(C(=O)OC(C#N)c1cc(ccc1)Oc1ccccc1)c1ccc(Cl)cc1,"FENVALERATE, ESFENVALERATE",Fenvalerate,cyano(3-phenoxyphenyl)methyl 2-(4-chlorophenyl)-3-methylbutanoate,99925|99955,DTXSID3020621|DTXSID4032667,CC(C)C(C(=O)OC(C#N)c1cc(ccc1)Oc1ccccc1)c1ccc(Cl)cc1,"InChI=1S/C25H22ClNO3/c1-17(2)24(18-11-13-20(26)14-12-18)25(28)30-23(16-27)19-7-6-10-22(15-19)29-21-8-4-3-5-9-21/h3-15,17,23-24H,1-2H3",NYPJDWWKZLNGGM-UHFFFAOYSA-N,3.73,100674,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8bdf40>,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1
100676,52315-07-8,52315-07-8,CC1(C)C(C1C=C(Cl)Cl)C(=O)OC(C#N)c1cccc(c1)Oc1ccccc1,CYPERMETHRIN,Cypermethrin,"cyano(3-phenoxyphenyl)methyl 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropanecarboxylate",99927,DTXSID1023998,CC1(C)C(C1C=C(Cl)Cl)C(=O)OC(C#N)c1cccc(c1)Oc1ccccc1,"InChI=1S/C22H19Cl2NO3/c1-22(2)17(12-19(23)24)20(22)21(26)28-18(13-25)14-7-6-10-16(11-14)27-15-8-4-3-5-9-15/h3-12,17-18,20H,1-2H3",KAATUXNTWXVJKI-UHFFFAOYSA-N,5.0,100676,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8bdfa0>,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1
100677,52645-53-1,52645-53-1,CC1(C)C(C1C=C(Cl)Cl)C(=O)OCc1cccc(c1)Oc1ccccc1,PERMETHRIN,Permethrin,"3-phenoxybenzyl 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropanecarboxylate",99928,DTXSID8022292,CC1(C)C(C1C=C(Cl)Cl)C(=O)OCc1cccc(c1)Oc1ccccc1,"InChI=1S/C21H20Cl2O3/c1-21(2)17(12-18(22)23)19(21)20(24)25-13-14-7-6-10-16(11-14)26-15-8-4-3-5-9-15/h3-12,17,19H,13H2,1-2H3",RLLPVAHGXHCWKJ-UHFFFAOYSA-N,4.8,100677,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8a4040>,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1
100678,52712-05-7,52712-05-7,Clc1cc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)cc1,"2,2',3,4,5,5',6-HEPTACHLOROBIPHENYL","2,2',3,4,5,5',6-Heptachlorobiphenyl","1,2,3,4,5-pentachloro-6-(2,5-dichlorophenyl)benzene",99929,DTXSID1074175,Clc1cc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)cc1,InChI=1S/C12H3Cl7/c13-4-1-2-6(14)5(3-4)7-8(15)10(17)12(19)11(18)9(7)16/h1-3H,PYZHTHZEHQHHEN-UHFFFAOYSA-N,5.95,100678,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8a40a0>,Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1
100680,53780-34-0,53780-34-0,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,MEFLUIDIDE,Mefluidide,"N-(2,4-dimethyl-5-{[(trifluoromethyl)sulfonyl]amino}phenyl)acetamide",99931,DTXSID7034709,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,"InChI=1S/C11H13F3N2O3S/c1-6-4-7(2)10(5-9(6)15-8(3)17)16-20(18,19)11(12,13)14/h4-5,16H,1-3H3,(H,15,17)",OKIBNKKYNPBDRS-UHFFFAOYSA-N,2.3,100680,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8a4100>,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C
100681,54593-83-8,54593-83-8,CCOP(=S)(OC(Cl)C(Cl)(Cl)Cl)OCC,CHLORETHOXYFOS,Chlorethoxyfos,C6H11Cl4O3PS,99932,DTXSID2032344,CCOP(=S)(OC(Cl)C(Cl)(Cl)Cl)OCC,"InChI=1S/C6H11Cl4O3PS/c1-3-11-14(15,12-4-2)13-5(7)6(8,9)10/h5H,3-4H2,1-2H3",XFDJMIHUAHSGKG-UHFFFAOYSA-N,3.6,100681,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8a4160>,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl
100682,55219-65-3,55219-65-3,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)[n]1c[n]c[n]1,TRIADIMENOL,Triadimenol,"1-(4-chlorophenoxy)-3,3-dimethyl-1-(1H-1,2,4-triazol-1-yl)butan-2-ol",99933,DTXSID0032493,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)[n]1c[n]c[n]1,"InChI=1S/C14H18ClN3O2/c1-14(2,3)12(19)13(18-9-16-8-17-18)20-11-6-4-10(15)5-7-11/h4-9,12-13,19H,1-3H3",BAZVSMNPJJMILC-UHFFFAOYSA-N,2.7,100682,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8a41c0>,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1
100684,55290-64-7,55290-64-7,CC1=C(C)S(=O)(=O)CCS1(=O)=O,DIMETHIPIN,Dimethipin,"5,6-dimethyl-2,3-dihydro-1,4-dithiine 1,1,4,4-tetraoxide",99935,DTXSID0024052,CC1=C(C)S(=O)(=O)CCS1(=O)=O,"InChI=1S/C6H10O4S2/c1-5-6(2)12(9,10)4-3-11(5,7)8/h3-4H2,1-2H3",PHVNLLCAQHGNKU-UHFFFAOYSA-N,0.48,100684,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8a4220>,CC1=C(C)S(=O)(=O)CCS1(=O)=O
100685,55335-06-3,55335-06-3,OC(=O)COc1[n]c(Cl)c(Cl)cc1Cl,TRICLOPYR,Triclopyr,C7H4Cl3NO3,99936,DTXSID0032497,OC(=O)COc1[n]c(Cl)c(Cl)cc1Cl,"InChI=1S/C7H4Cl3NO3/c8-3-1-4(9)7(11-6(3)10)14-2-5(12)13/h1H,2H2,(H,12,13)",REEQLXCGVXDJSQ-UHFFFAOYSA-N,1.67,100685,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8a4280>,O=C(O)COc1nc(Cl)c(Cl)cc1Cl
100686,55861-78-4,55861-78-4,CN(C)C(=O)Nc1cc(o[n]1)C(C)(C)C,ISOURON,Isouron,"3-(5-tert-butyl-1,2-oxazol-3-yl)-1,1-dimethylurea",99937,DTXSID1042079,CN(C)C(=O)Nc1cc(o[n]1)C(C)(C)C,"InChI=1S/C10H17N3O2/c1-10(2,3)7-6-8(12-15-7)11-9(14)13(4)5/h6H,1-5H3,(H,11,12,14)",JLLJHQLUZAKJFH-UHFFFAOYSA-N,2.47,100686,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8a42e0>,CN(C)C(=O)Nc1cc(C(C)(C)C)on1
100688,57018-04-9,57018-04-9,Cc1cc(Cl)c(OP(=S)(OC)OC)c(Cl)c1,TOLCLOFOS-METHYL,Tolclofos-methyl,"O-(2,6-dichloro-4-methylphenyl) O,O-dimethyl phosphorothioate",99939,DTXSID0034776,Cc1cc(Cl)c(OP(=S)(OC)OC)c(Cl)c1,"InChI=1S/C9H11Cl2O3PS/c1-6-4-7(10)9(8(11)5-6)14-15(16,12-2)13-3/h4-5H,1-3H3",OBZIQQJJIKNWNO-UHFFFAOYSA-N,3.7,100688,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8a4340>,COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl
100689,57057-83-7,57057-83-7,COc1c(O)cc(Cl)c(Cl)c1Cl,"3,4,5-TRICHLORO-2-METHOXYPHENOL","3,4,5-Trichloro-2-methoxyphenol",C7H5Cl3O2,99940,DTXSID7052232,COc1c(O)cc(Cl)c(Cl)c1Cl,"InChI=1S/C7H5Cl3O2/c1-12-7-4(11)2-3(8)5(9)6(7)10/h2,11H,1H3",RKEHLKXRUVUBJN-UHFFFAOYSA-N,2.8,100689,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8a43a0>,COc1c(O)cc(Cl)c(Cl)c1Cl
100690,57837-19-1,57837-19-1,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C,METALAXYL,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)alaninate",99941,DTXSID6024175,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C,"InChI=1S/C15H21NO4/c1-10-7-6-8-11(2)14(10)16(13(17)9-19-4)12(3)15(18)20-5/h6-8,12H,9H2,1-5H3",ZQEIXNIJLIKNTD-UHFFFAOYSA-N,1.57,100690,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8a4400>,COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC
100692,58138-08-2,58138-08-2,ClC(Cl)(Cl)CC1(OC1)c2cc(Cl)cc(Cl)c2,"Oxirane, 2-(3,5-dichlorophenyl)-2-(2,2,2-trichlo",Tridiphane,"2-(3,5-dichlorophenyl)-2-(2,2,2-trichloroethyl)oxirane",99943,DTXSID8024365,ClC(Cl)(Cl)CC1(CO1)c1cc(Cl)cc(Cl)c1,"InChI=1S/C10H7Cl5O/c11-7-1-6(2-8(12)3-7)9(5-16-9)4-10(13,14)15/h1-3H,4-5H2",IBZHOAONZVJLOB-UHFFFAOYSA-N,3.75,100692,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8a4460>,Clc1cc(Cl)cc(C2(CC(Cl)(Cl)Cl)CO2)c1
100693,59261-08-4,59261-08-4,Brc1cc(Br)c(-c2c(Br)cc(Br)cc2Br)c(Br)c1,"2,2',4,4',6,6'-HEXABROMOBIPHENYL",PBB 155,"1,3,5-tribromo-2-(2,4,6-tribromophenyl)benzene",99944,DTXSID4074772,Brc1cc(Br)c(-c2c(Br)cc(Br)cc2Br)c(Br)c1,InChI=1S/C12H4Br6/c13-5-1-7(15)11(8(16)2-5)12-9(17)3-6(14)4-10(12)18/h1-4H,LNFYSRMCCKKDEH-UHFFFAOYSA-N,4.87,100693,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8a44c0>,Brc1cc(Br)c(-c2c(Br)cc(Br)cc2Br)c(Br)c1
100694,59669-26-0,59669-26-0,CN(SN(C)C(=O)O/N=C(\C)/SC)C(=O)O/N=C(\C)/SC,THIODICARB,Thiodicarb,"dimethyl (1E,1'E)-N,N'-{sulfanediylbis[(methylcarbamoyl)oxy]}diethanimidothioate",99945,DTXSID0032578,CN(SN(C)C(=O)ON=C(C)SC)C(=O)ON=C(C)SC,"InChI=1S/C10H18N4O4S3/c1-7(19-5)11-17-9(15)13(3)21-14(4)10(16)18-12-8(2)20-6/h1-6H3/b11-7-,12-8-",XDOTVMNBCQVZKG-OXAWKVHCSA-N,2.54,100694,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8a4520>,CS/C(C)=N/OC(=O)N(C)SN(C)C(=O)O/N=C(\C)SC
100696,60168-88-9,60168-88-9,OC(c1ccccc1Cl)(c1ccc(Cl)cc1)c1c[n]c[n]c1,FENARIMOL,Fenarimol,(2-chlorophenyl)(4-chlorophenyl)pyrimidin-5-ylmethanol,99947,DTXSID2032390,OC(c1ccccc1Cl)(c1ccc(Cl)cc1)c1c[n]c[n]c1,"InChI=1S/C17H12Cl2N2O/c18-14-7-5-12(6-8-14)17(22,13-9-20-11-21-10-13)15-3-1-2-4-16(15)19/h1-11,22H",NHOWDZOIZKMVAI-UHFFFAOYSA-N,2.78,100696,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8a4580>,OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl
100697,60207-90-1,60207-90-1,CCCC1COC(C[n]2c[n]c[n]2)(O1)c1ccc(Cl)cc1Cl,PROPICONAZOLE,Propiconazole,"1-{[2-(2,4-dichlorophenyl)-4-propyl-1,3-dioxolan-2-yl]methyl}-1H-1,2,4-triazole",99948,DTXSID8024280,CCCC1COC(C[n]2c[n]c[n]2)(O1)c1ccc(Cl)cc1Cl,"InChI=1S/C15H17Cl2N3O2/c1-2-3-12-7-21-15(22-12,8-20-10-18-9-19-20)13-5-4-11(16)6-14(13)17/h4-6,9-10,12H,2-3,7-8H2,1H3",STJLVHWMYQXCPB-UHFFFAOYSA-N,3.39,100697,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8a45e0>,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1
100699,62924-70-3,62924-70-3,CCN(Cc1c(F)cccc1Cl)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,FLUMETRALIN,Flumetralin,"N-(2-chloro-6-fluorobenzyl)-N-ethyl-2,6-dinitro-4-(trifluoromethyl)aniline",99950,DTXSID7032553,CCN(Cc1c(F)cccc1Cl)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,"InChI=1S/C16H12ClF4N3O4/c1-2-22(8-10-11(17)4-3-5-12(10)18)15-13(23(25)26)6-9(16(19,20)21)7-14(15)24(27)28/h3-7H,2,8H2,1H3",PWNAWOCHVWERAR-UHFFFAOYSA-N,4.0,100699,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8a4640>,CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]
100702,64532-97-4,64532-97-4,O=P(Oc1ccccc1)(Oc2ccccc2)Oc3ccc(CCCCCCCCC)cc3,4-NONYLPHENYL DIPHENYL PHOSPATE,"Nonylphenyl diphenyl phosphate, mixed isomers",4-nonylphenyl diphenyl phosphate,99952,DTXSID4025797,CCCCCCCCCc1ccc(cc1)OP(=O)(Oc1ccccc1)Oc1ccccc1,"InChI=1S/C27H33O4P/c1-2-3-4-5-6-7-10-15-24-20-22-27(23-21-24)31-32(28,29-25-16-11-8-12-17-25)30-26-18-13-9-14-19-26/h8-9,11-14,16-23H,2-7,10,15H2,1H3",LMCLPMXCYFSRNG-UHFFFAOYSA-N,4.06,100702,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8a46a0>,CCCCCCCCCc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1
100703,64902-72-3,64902-72-3,Cc1[n]c(NC(=O)NS(=O)(=O)c2ccccc2Cl)[n]c([n]1)OC,CHLORSULFURON,Chlorsulfuron,"2-chloro-N-[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoyl]benzenesulfonamide",99953,DTXSID7023980,Cc1[n]c(NC(=O)NS(=O)(=O)c2ccccc2Cl)[n]c([n]1)OC,"InChI=1S/C12H12ClN5O4S/c1-7-14-10(17-12(15-7)22-2)16-11(19)18-23(20,21)9-6-4-3-5-8(9)13/h3-6H,1-2H3,(H2,14,15,16,17,18,19)",VJYIFXVZLXQVHO-UHFFFAOYSA-N,2.19,100703,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8a4700>,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1
100707,66441-23-4,66441-23-4,o1c2cc(Cl)ccc2nc1Oc3ccc(OC(C)C(=O)OCC)cc3,Fenoxaprop ethyl,Fenoxaprop-ethyl,C18H16ClNO5,99956,DTXSID2032392,CCOC(=O)C(C)Oc1ccc(cc1)Oc1[n]c2ccc(Cl)cc2o1,"InChI=1S/C18H16ClNO5/c1-3-22-17(21)11(2)23-13-5-7-14(8-6-13)24-18-20-15-9-4-12(19)10-16(15)25-18/h4-11H,3H2,1-2H3",PQKBPHSEKWERTG-UHFFFAOYSA-N,3.98,100707,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8a4760>,CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1
