ChemID,source_casrn,CAS,SMILES,NAME,preferred_name,iupac,MPID,dsstox_substance_id,Canonical_QSARr,InChI_Code_QSARr,InChI Key_QSARr,Salt_Solvent,Salt_Solvent_ID,MP,ID
103015,334-48-5,334-48-5,CCCCCCCCCC(O)=O,DECANOIC ACID,Decanoic acid,decanoic acid,30176,DTXSID9021554,CCCCCCCCCC(O)=O,"InChI=1S/C10H20O2/c1-2-3-4-5-6-7-8-9-10(11)12/h2-9H2,1H3,(H,11,12)",GHVNFZFCNZKVNT-UHFFFAOYSA-N,?,,31.9,103015
103017,334-56-5,334-56-5,CCCCCCCCCCF,1-FLUORODECANE,"Decane, 1-fluoro-",1-FLUORODECANE,30177,DTXSID5059826,CCCCCCCCCCF,"InChI=1S/C10H21F/c1-2-3-4-5-6-7-8-9-10-11/h2-10H2,1H3",LHLRHWJTTUCDQA-UHFFFAOYSA-N,?,,-35.0,103017
103019,334-64-5,334-64-5,OCCCCCCCCCCF,10-Fluoro-decan-1-ol,"Decanol, 10-fluoro-",10-fluorodecan-1-ol,30179,DTXSID80187040,OCCCCCCCCCCF,"InChI=1S/C10H21FO/c11-9-7-5-3-1-2-4-6-8-10-12/h12H,1-10H2",MEGBNFNBKNPNQO-UHFFFAOYSA-N,?,,22.0,103019
103020,335-27-3,335-27-3,FC1(F)C(F)(C(F)(F)C(F)(F)C(F)(F)C1(F)C(F)(F)F)C(F)(F)F,Perfluorodimethylcyclohexane,"Perfluoro-1,3-dimethylcyclohexane","1,1,2,2,3,3,4,5,5,6-decafluoro-4,6-bis(trifluoromethyl)cyclohexane",30180,DTXSID0036926,FC1(F)C(F)(C(F)(F)C(F)(F)C(F)(F)C1(F)C(F)(F)F)C(F)(F)F,"InChI=1S/C8F16/c9-1(7(19,20)21)3(11,12)2(10,8(22,23)24)5(15,16)6(17,18)4(1,13)14",LOQGSOTUHASIHI-UHFFFAOYSA-N,?,,-70.0,103020
103021,335-44-4,NOCAS_871633,FC(Cl)(C(Cl)(Cl)C(F)(F)F)C(F)(F)F,"Butane, 2,2,3-trichloro-1,1,1,3,4,4,4-heptafluor",,,30181,DTXSID20871633,FC(Cl)(C(Cl)(Cl)C(F)(F)F)C(F)(F)F,"InChI=1S/C4Cl3F7/c5-1(6,3(9,10)11)2(7,8)4(12,13)14",ZPGMWBFCBUKITA-UHFFFAOYSA-N,?,,4.0,103021
103023,335-67-1,335-67-1,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluorooctanoic Acid,PFOA,pentadecafluorooctanoic acid,30183,DTXSID8031865,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8HF15O2/c9-2(10,1(24)25)3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)23/h(H,24,25)",SNGREZUHAYWORS-UHFFFAOYSA-N,?,,55.0,103023
103024,336-08-3,336-08-3,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)=O,Perfluoroadipic Acid,"Hexanedioic acid, 2,2,3,3,4,4,5,5-octafluoro-",,30184,DTXSID4059833,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)=O,"InChI=1S/C6H2F8O4/c7-3(8,1(15)16)5(11,12)6(13,14)4(9,10)2(17)18/h(H,15,16)(H,17,18)",AXRSOGFYDSXLQX-UHFFFAOYSA-N,?,,134.0,103024
103025,336-19-6,336-19-6,FC1(F)C(Cl)=C(Cl)C(F)(F)C(F)(F)C1(F)F,"1,2-DiCL-3,3,4,4,5,5,6,6-octafluoro-cyclohexane","Cyclohexene, 1,2-dichlorooctafluoro-","1,2-Dichloro-3,3,4,4,5,5,6,6-octafluorocyclohexene",30185,DTXSID30187297,FC1(F)C(Cl)=C(Cl)C(F)(F)C(F)(F)C1(F)F,"InChI=1S/C6Cl2F8/c7-1-2(8)4(11,12)6(15,16)5(13,14)3(1,9)10",BICOGOBTBGYGFA-UHFFFAOYSA-N,?,,-70.0,103025
103028,338-69-2,338-69-2,C[C@@H](N)C(O)=O,D-Alanine,D-Alanine,D-alanine,30187,DTXSID3045649,CC(N)C(O)=O,"InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)",QNAYBMKLOCPYGJ-UHFFFAOYSA-N,?,,292.0,103028
103029,338-83-0,338-83-0,FC(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,"1-Propanamine, 1,1,2,2,3,3,3-heptafluoro-N,N-bis","1-Propanamine, 1,1,2,2,3,3,3-heptafluoro-N,N-bis(heptafluoropropyl)-","1,1,2,2,3,3,3-heptafluoro-N,N-bis(1,1,2,2,3,3,3-heptafluoropropyl)propan-1-amine",30188,DTXSID9059834,FC(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C9F21N/c10-1(11,4(16,17)18)7(25,26)31(8(27,28)2(12,13)5(19,20)21)9(29,30)3(14,15)6(22,23)24",JAJLKEVKNDUJBG-UHFFFAOYSA-N,?,,-52.0,103029
103031,339-43-5,339-43-5,CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,CARBUTAMIDE,Carbutamide,4-amino-N-(butylcarbamoyl)benzenesulfonamide,30189,DTXSID8022741,CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,"InChI=1S/C11H17N3O3S/c1-2-3-8-13-11(15)14-18(16,17)10-6-4-9(12)5-7-10/h4-7H,2-3,8,12H2,1H3,(H2,13,14,15)",VDTNNGKXZGSZIP-UHFFFAOYSA-N,?,,144.5,103031
103033,340-57-8,340-57-8,CC1=Nc2ccccc2C(=O)N1c1ccccc1Cl,Mecloqualone,Mecloqualone,3-(2-chlorophenyl)-2-methylquinazolin-4(3H)-one,30191,DTXSID7048875,CC1=Nc2ccccc2C(=O)N1c1ccccc1Cl,"InChI=1S/C15H11ClN2O/c1-10-17-13-8-4-2-6-11(13)15(19)18(10)14-9-5-3-7-12(14)16/h2-9H,1H3",SFITWQDBYUMAPS-UHFFFAOYSA-N,?,,127.0,103033
103035,342-69-8,342-69-8,CSc1[n]c[n]c2c1[n]c[n]2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,"9H-PURINE, 6-(METHYLTHIO)-9-(beta-D-RIBOFURANOSY",6-Methylmercaptopurine ribonucleoside,6-(methylsulfanyl)-9-(beta-D-ribofuranosyl)-9H-purine,30192,DTXSID5030454,CSc1[n]c[n]c2c1[n]c[n]2C1OC(CO)C(O)C1O,"InChI=1S/C11H14N4O4S/c1-20-10-6-9(12-3-13-10)15(4-14-6)11-8(18)7(17)5(2-16)19-11/h3-5,7-8,11,16-18H,2H2,1H3",ZDRFDHHANOYUTE-UHFFFAOYSA-N,?,,164.0,103035
103036,343-94-2,343-94-2,Cl.NCCc1c[nH]c2ccccc21,"1H-Indole-3-ethanamine, monohydrochloride","1H-Indole-3-ethanamine, monohydrochloride",,30193,DTXSID9059836,NCCc1c[nH]c2ccccc21,"InChI=1S/C10H12N2/c11-6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6,11H2",APJYDQYYACXCRM-UHFFFAOYSA-N,Cl,18179,255.0,103036
103038,344-72-9,344-72-9,CCOC(=O)c1[s]c(N)[n]c1C(F)(F)F,"5-Thiazolecarboxylic acid, 2-amino-4-(trifluorom","Ethyl 2-amino-4-(trifluoromethyl)-1,3-thiazole-5-carboxylate","ethyl 2-amino-4-(trifluoromethyl)-1,3-thiazole-5-carboxylate",30195,DTXSID0051491,CCOC(=O)c1[s]c(N)[n]c1C(F)(F)F,"InChI=1S/C7H7F3N2O2S/c1-2-14-5(13)3-4(7(8,9)10)12-6(11)15-3/h2H2,1H3,(H2,11,12)",XJRPTMORGOIMMI-UHFFFAOYSA-N,?,,186.5,103038
103039,345-92-6,345-92-6,O=C(c1ccc(F)cc1)c1ccc(F)cc1,"4,4'-Difluorobenzophenone","4,4'-Difluorobenzophenone",Bis(4-fluorophenyl)methanone,30196,DTXSID30188062,O=C(c1ccc(F)cc1)c1ccc(F)cc1,InChI=1S/C13H8F2O/c14-11-5-1-9(2-6-11)13(16)10-3-7-12(15)8-4-10/h1-8H,LSQARZALBDFYQZ-UHFFFAOYSA-N,?,,103.5,103039
103040,346-18-9,346-18-9,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(cc2S1(=O)=O)S(N)(=O)=O,POLYTHIAZIDE,Polythiazide,C11H13ClF3N3O4S3,30197,DTXSID6025939,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(cc2S1(=O)=O)S(N)(=O)=O,"InChI=1S/C11H13ClF3N3O4S3/c1-18-10(4-23-5-11(13,14)15)17-7-2-6(12)8(24(16,19)20)3-9(7)25(18,21)22/h2-3,10,17H,4-5H2,1H3,(H2,16,19,20)",CYLWJCABXYDINA-UHFFFAOYSA-N,?,,214.0,103040
103042,348-52-7,348-52-7,Fc1ccccc1I,"Benzene, 1-fluoro-2-iodo-",o-Fluoroiodobenzene,1-Fluoro-2-iodobenzene,30199,DTXSID3059842,Fc1ccccc1I,InChI=1S/C6H4FI/c7-5-3-1-2-4-6(5)8/h1-4H,TYHUGKGZNOULKD-UHFFFAOYSA-N,?,,-41.5,103042
103043,348-54-9,348-54-9,Nc1ccccc1F,2-FLUOROANILINE,o-Fluoroaniline,2-Fluoroaniline,30200,DTXSID8059843,Nc1ccccc1F,"InChI=1S/C6H6FN/c7-5-3-1-2-4-6(5)8/h1-4H,8H2",FTZQXOJYPFINKJ-UHFFFAOYSA-N,?,,-34.6,103043
103044,349-88-2,349-88-2,O=S(=O)(Cl)c1ccc(F)cc1,"Benzenesulfonyl chloride, 4-fluoro-","Benzenesulfonyl chloride, 4-fluoro-",4-Fluorobenzenesulfonyl chloride,30201,DTXSID3059846,O=S(=O)(Cl)c1ccc(F)cc1,"InChI=1S/C6H4ClFO2S/c7-11(9,10)6-3-1-5(8)2-4-6/h1-4H",BFXHJFKKRGVUMU-UHFFFAOYSA-N,?,,30.0,103044
103046,350-12-9,350-12-9,S=C1SCN(Cc2ccccc2)CN1Cc1ccccc1,Sulbentine,Sulbentine,"3,5-dibenzyl-1,3,5-thiadiazinane-2-thione",30203,DTXSID7046257,S=C1SCN(Cc2ccccc2)CN1Cc1ccccc1,"InChI=1S/C17H18N2S2/c20-17-19(12-16-9-5-2-6-10-16)13-18(14-21-17)11-15-7-3-1-4-8-15/h1-10H,11-14H2",QFVAWNPSRQWSDU-UHFFFAOYSA-N,?,,101.5,103046
103047,350-46-9,350-46-9,[O-][N+](=O)c1ccc(F)cc1,4-FLUORONITROBENZENE,1-Fluoro-4-nitrobenzene,1-fluoro-4-nitrobenzene,30204,DTXSID9022025,[O-][N+](=O)c1ccc(F)cc1,InChI=1S/C6H4FNO2/c7-5-1-3-6(4-2-5)8(9)10/h1-4H,WFQDTOYDVUWQMS-UHFFFAOYSA-N,?,,21.0,103047
103048,350-50-5,350-50-5,FCc1ccccc1,BENZYL FLUORIDE,Benzyl fluoride,fluoromethylbenzene,30205,DTXSID8059847,FCc1ccccc1,"InChI=1S/C7H7F/c8-6-7-4-2-1-3-5-7/h1-5H,6H2",MBXXQYJBFRRFCK-UHFFFAOYSA-N,?,,-35.0,103048
103050,351-28-0,351-28-0,CC(=O)Nc1cccc(F)c1,3-FLUOROACETANILIDE,N-(3-Fluorophenyl)acetamide,N-(3-FLUOROPHENYL)ACETAMIDE,30207,DTXSID00188594,CC(=O)Nc1cccc(F)c1,"InChI=1S/C8H8FNO/c1-6(11)10-8-4-2-3-7(9)5-8/h2-5H,1H3,(H,10,11)",AQLLDCFUQXGLHM-UHFFFAOYSA-N,?,,83.0,103050
103052,351-36-0,351-36-0,CC(=O)Nc1cc(ccc1)C(F)(F)F,M-(TRIFLUOROME)ACETANILIDE,"Acetamide, N-(3-(trifluoromethyl)phenyl)- (9CI)",N-[3-(trifluoromethyl)phenyl]acetamide,30208,DTXSID60188595,CC(=O)Nc1cc(ccc1)C(F)(F)F,"InChI=1S/C9H8F3NO/c1-6(14)13-8-4-2-3-7(5-8)9(10,11)12/h2-5H,1H3,(H,13,14)",HNIPNANLYHXYDE-UHFFFAOYSA-N,?,,104.5,103052
103054,352-32-9,352-32-9,Cc1ccc(F)cc1,P-FLUOROTOLUENE,p-Fluorotoluene,1-Fluoro-4-methylbenzene,30210,DTXSID7059852,Cc1ccc(F)cc1,"InChI=1S/C7H7F/c1-6-2-4-7(8)5-3-6/h2-5H,1H3",WRWPPGUCZBJXKX-UHFFFAOYSA-N,?,,-56.0,103054
103055,352-33-0,352-33-0,Fc1ccc(Cl)cc1,P-CHLOROFLUOROBENZENE,"Benzene, 1-chloro-4-fluoro-",1-Chloro-4-fluorobenzene,30211,DTXSID2059853,Fc1ccc(Cl)cc1,InChI=1S/C6H4ClF/c7-5-1-3-6(8)4-2-5/h1-4H,RJCGZNCCVKIBHO-UHFFFAOYSA-N,?,,-26.8,103055
103056,352-34-1,352-34-1,Fc1ccc(I)cc1,"Benzene, 1-fluoro-4-iodo-",p-Fluoroiodobenzene,1-Fluoro-4-iodobenzene,30212,DTXSID7059854,Fc1ccc(I)cc1,InChI=1S/C6H4FI/c7-5-1-3-6(8)4-2-5/h1-4H,KGNQDBQYEBMPFZ-UHFFFAOYSA-N,?,,-27.0,103056
103058,352-93-2,352-93-2,CCSCC,DIETHYLSULFIDE,Diethyl sulfide,diethyl sulfide,30214,DTXSID5027146,CCSCC,"InChI=1S/C4H10S/c1-3-5-4-2/h3-4H2,1-2H3",LJSQFQKUNVCTIA-UHFFFAOYSA-N,?,,-103.9,103058
103059,353-25-3,353-25-3,OC(=O)CCCCCCCF,8-Fluoro-octanoic acid,8-Fluorooctanoic acid,8-Fluorooctanoic acid,30215,DTXSID70188804,OC(=O)CCCCCCCF,"InChI=1S/C8H15FO2/c9-7-5-3-1-2-4-6-8(10)11/h1-7H2,(H,10,11)",SAEPUDOYZJDXEX-UHFFFAOYSA-N,?,,35.0,103059
103060,353-36-6,353-36-6,CCF,FLUOROETHANE,HFC-161,FLUOROETHANE,30216,DTXSID2059857,CCF,"InChI=1S/C2H5F/c1-2-3/h2H2,1H3",UHCBBWUQDAVSMS-UHFFFAOYSA-N,?,,-143.2,103060
103062,353-54-8,353-54-8,FC(Br)(Br)Br,"Methane, tribromofluoro-","Methane, tribromofluoro-",tribromo-fluoromethane,30218,DTXSID2059859,FC(Br)(Br)Br,"InChI=1S/CBr3F/c2-1(3,4)5",IHZAEIHJPNTART-UHFFFAOYSA-N,?,,-73.6,103062
103063,353-58-2,353-58-2,FC(Cl)(Cl)Br,"METHANE, BROMODICHLOROFLUORO-",Dichlorobromofluoromethane,bromo-dichloro-fluoromethane,30219,DTXSID2074291,FC(Cl)(Cl)Br,"InChI=1S/CBrCl2F/c2-1(3,4)5",ARBYBCHKMDUXNE-UHFFFAOYSA-N,?,,-106.0,103063
103064,353-59-3,353-59-3,FC(F)(Cl)Br,BROMOCHLORODIFLUOROMETHANE,"Methane, bromochlorodifluoro-",bromo(chloro)difluoromethane,30220,DTXSID0027147,FC(F)(Cl)Br,"InChI=1S/CBrClF2/c2-1(3,4)5",MEXUFEQDCXZEON-UHFFFAOYSA-N,?,,-159.5,103064
103066,354-11-0,354-11-0,FC(Cl)C(Cl)(Cl)Cl,"Ethane, 1,1,1,2-tetrachloro-2-fluoro-","1,1,1,2-tetrachloro-2-fluoroethane","1,1,1,2-tetrachloro-2-fluoroethane",30222,DTXSID6042020,FC(Cl)C(Cl)(Cl)Cl,"InChI=1S/C2HCl4F/c3-1(7)2(4,5)6/h1H",SRCNPEKLEHSVCL-UHFFFAOYSA-N,?,,-95.3,103066
103067,354-14-3,354-14-3,FC(Cl)(Cl)C(Cl)Cl,"Ethane, 1,1,2,2-tetrachloro-1-fluoro-",HCFC-121,"1,1,2,2-Tetrachloro-1-fluoroethane",30223,DTXSID6059863,FC(Cl)(Cl)C(Cl)Cl,"InChI=1S/C2HCl4F/c3-1(4)2(5,6)7/h1H",LUBCGHUOCJOIJA-UHFFFAOYSA-N,?,,-82.6,103067
103068,354-23-4,354-23-4,FC(Cl)C(F)(F)Cl,"Ethane, 1,2-dichloro-1,1,2-trifluoro-","1,2-dichloro-1,1,2-trifluoroethane","1,2-dichloro-1,1,2-trifluoroethane",30224,DTXSID1042021,FC(Cl)C(F)(F)Cl,"InChI=1S/C2HCl2F3/c3-1(5)2(4,6)7/h1H",YMRMDGSNYHCUCL-UHFFFAOYSA-N,?,,-78.0,103068
103070,354-32-5,354-32-5,O=C(Cl)C(F)(F)F,Trifluoroacetyl chloride,Trifluoroacetyl chloride,trifluoroacetyl chloride,30226,DTXSID1029176,O=C(Cl)C(F)(F)F,"InChI=1S/C2ClF3O/c3-1(7)2(4,5)6",PNQBEPDZQUOCNY-UHFFFAOYSA-N,?,,146.0,103070
103071,354-33-6,354-33-6,FC(F)C(F)(F)F,"1,1,1,2,2-PENTAFLUOROETHANE",Pentafluoroethane,"1,1,1,2,2-pentafluoroethane",30227,DTXSID1024251,FC(F)C(F)(F)F,"InChI=1S/C2HF5/c3-1(4)2(5,6)7/h1H",GTLACDSXYULKMZ-UHFFFAOYSA-N,?,,-103.0,103071
103072,354-38-1,354-38-1,NC(=O)C(F)(F)F,TRIFLUOROACETAMIDE,"Acetamide, 2,2,2-trifluoro-","2,2,2-Trifluoroacetamide",30228,DTXSID1059868,NC(=O)C(F)(F)F,"InChI=1S/C2H2F3NO/c3-2(4,5)1(6)7/h(H2,6,7)",NRKYWOKHZRQRJR-UHFFFAOYSA-N,?,,72.5,103072
103074,354-56-3,354-56-3,FC(Cl)(Cl)C(Cl)(Cl)Cl,pentachlorofluoroethane,CFC-111,"1,1,1,2,2-pentachloro-2-fluoroethane",30229,DTXSID6059869,FC(Cl)(Cl)C(Cl)(Cl)Cl,"InChI=1S/C2Cl5F/c3-1(4,5)2(6,7)8",KQKBWZDTYSQPMD-UHFFFAOYSA-N,?,,101.3,103074
103075,354-58-5,354-58-5,FC(F)(F)C(Cl)(Cl)Cl,"1,1,1-TRICHLORO-2,2,2-TRIFLUOROETHANE","1,1,1-Trichloro-2,2,2-trifluoroethane","1,1,1-trichloro-2,2,2-trifluoroethane",30230,DTXSID5027148,FC(F)(F)C(Cl)(Cl)Cl,"InChI=1S/C2Cl3F3/c3-1(4,5)2(6,7)8",BOSAWIQFTJIYIS-UHFFFAOYSA-N,?,,14.2,103075
103076,355-02-2,355-02-2,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,PERFLUOROMETHYLCYCLOHEXANE,"Cyclohexane, 1,1,2,2,3,3,4,4,5,5,6-undecafluoro-6-(trifluoromethyl)-","1,1,2,2,3,3,4,4,5,5,6-undecafluoro-6-(trifluoromethyl)cyclohexane",30231,DTXSID5059874,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,"InChI=1S/C7F14/c8-1(7(19,20)21)2(9,10)4(13,14)6(17,18)5(15,16)3(1,11)12",QIROQPWSJUXOJC-UHFFFAOYSA-N,?,,-44.7,103076
103078,355-20-4,NOCAS_870512,FC(F)(F)C(F)(Cl)C(F)(Cl)C(F)(F)F,"BUTANE, 2,3-DICHLORO-1,1,1,2,3,4,4,4-OCTAFLUORO-",,,30233,DTXSID90870512,FC(F)(F)C(F)(Cl)C(F)(Cl)C(F)(F)F,"InChI=1S/C4Cl2F8/c5-1(7,3(9,10)11)2(6,8)4(12,13)14",LXANZHXWGZWFAC-UHFFFAOYSA-N,?,,-68.0,103078
103079,355-25-9,355-25-9,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DECAFLUOROBUTANE,Perfluorobutane,"1,1,1,2,2,3,3,4,4,4-decafluorobutane",30234,DTXSID5059876,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C4F10/c5-1(6,3(9,10)11)2(7,8)4(12,13)14",KAVGMUDTWQVPDF-UHFFFAOYSA-N,?,,-128.2,103079
103080,355-42-0,355-42-0,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,PERFLUORO-N-HEXANE,Perflexane,tetradecafluorohexane,30235,DTXSID7046548,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C6F14/c7-1(8,3(11,12)5(15,16)17)2(9,10)4(13,14)6(18,19)20",ZJIJAJXFLBMLCK-UHFFFAOYSA-N,?,,-87.1,103080
103082,356-12-7,356-12-7,CC1(C)O[C@@]2([C@@H](C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]23C)O1)C(=O)COC(C)=O,FLUOCINONIDE,Fluocinonide,"2-[(4aS,4bR,5S,6aS,6bS,9aR,10aS,10bS,12S)-4b,12-difluoro-5-hydroxy-4a,6a,8,8-tetramethyl-2-oxo-2,4a,4b,5,6,6a,9a,10,10a,10b,11,12-dodecahydro-6bH-naphtho[2',1':4,5]indeno[1,2-d][1,3]dioxol-6b-yl]-2-oxoethyl acetate",30237,DTXSID8045307,CC1(C)OC2(C(CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC23C)O1)C(=O)COC(C)=O,"InChI=1S/C26H32F2O7/c1-13(29)33-12-20(32)26-21(34-22(2,3)35-26)10-15-16-9-18(27)17-8-14(30)6-7-23(17,4)25(16,28)19(31)11-24(15,26)5/h6-8,15-16,18-19,21,31H,9-12H2,1-5H3",WJOHZNCJWYWUJD-UHFFFAOYSA-N,?,,309.0,103082
103083,356-16-1,NOCAS_870513,[O-][N+](=O)C(F)(F)C(F)(F)[N+]([O-])=O,"ETHANE, 1,1,2,2-TETRAFLUORO-1,2-DINITRO-",,,30238,DTXSID50870513,[O-][N+](=O)C(F)(F)C(F)(F)[N+]([O-])=O,"InChI=1S/C2F4N2O4/c3-1(4,7(9)10)2(5,6)8(11)12",NELYAMNMZQGYAJ-UHFFFAOYSA-N,?,,-41.5,103083
103084,356-18-3,NOCAS_870514,FC1(F)C(F)(Cl)C(F)(Cl)C1(F)F,"1,2-Dichloro-1,2,3,3,4,4-hexafluorocyclobutane",,,30239,DTXSID10870514,FC1(F)C(F)(Cl)C(F)(Cl)C1(F)F,"InChI=1S/C4Cl2F6/c5-1(7)2(6,8)4(11,12)3(1,9)10",LMHAGAHDHRQIMB-UHFFFAOYSA-N,?,,-24.2,103084
103087,357-56-2,357-56-2,C[C@H](CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,DEXTROMORAMIDE,Dextromoramide,"(3S)-3-methyl-4-(morpholin-4-yl)-2,2-diphenyl-1-(pyrrolidin-1-yl)butan-1-one",30241,DTXSID8022909,CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,"InChI=1S/C25H32N2O2/c1-21(20-26-16-18-29-19-17-26)25(22-10-4-2-5-11-22,23-12-6-3-7-13-23)24(28)27-14-8-9-15-27/h2-7,10-13,21H,8-9,14-20H2,1H3",INUNXTSAACVKJS-UHFFFAOYSA-N,?,,182.0,103087
103088,357-57-3,357-57-3,COc1cc2c(cc1OC)N1[C@H]3[C@@H]4[C@H](CC1=O)OCC=C1CN5CC[C@]23[C@@H]5C[C@@H]14,BRUCINE,Brucine,"2,3-dimethoxystrychnidin-10-one",30242,DTXSID2024662,COc1cc2c(cc1OC)N1C3C4C(CC1=O)OCC=C1CN5CCC23C5CC14,"InChI=1S/C23H26N2O4/c1-27-16-8-14-15(9-17(16)28-2)25-20(26)10-18-21-13-7-19-23(14,22(21)25)4-5-24(19)11-12(13)3-6-29-18/h3,8-9,13,18-19,21-22H,4-7,10-11H2,1-2H3",RRKTZKIUPZVBMF-UHFFFAOYSA-N,?,,178.0,103088
103089,358-06-5,358-06-5,CC[Si](F)(F)CC,Difluorodiethyl silane,"Silane, diethyldifluoro-",diethyl-difluorosilane,30243,DTXSID60189325,CC[Si](F)(F)CC,"InChI=1S/C4H10F2Si/c1-3-7(5,6)4-2/h3-4H2,1-2H3",OJBGGLLCYJYHPG-UHFFFAOYSA-N,?,,-78.7,103089
103091,359-07-9,359-07-9,FC(F)CBr,"2-Bromo-1,1-difluoroethane","Ethane, 2-bromo-1,1-difluoro-","2-Bromo-1,1-difluoroethane",30245,DTXSID2074403,FC(F)CBr,"InChI=1S/C2H3BrF2/c3-1-2(4)5/h2H,1H2",JVYROUWXXSWCMI-UHFFFAOYSA-N,?,,-75.0,103091
103092,359-10-4,359-10-4,FC(F)=CCl,"CHLORO-1,1-DIFLUOROETHYLENE","Ethene, 2-chloro-1,1-difluoro-","2-chloro-1,1-difluoroethene",30246,DTXSID3073898,FC(F)=CCl,InChI=1S/C2HClF2/c3-1-2(4)5/h1H,HTHNTJCVPNKCPZ-UHFFFAOYSA-N,?,,-138.5,103092
103093,359-13-7,359-13-7,OCC(F)F,"2,2-DIFLUOROETHANOL",Difluoroethanol,"2,2-difluoroethanol",30247,DTXSID90189459,OCC(F)F,"InChI=1S/C2H4F2O/c3-2(4)1-5/h2,5H,1H2",VOGSDFLJZPNWHY-UHFFFAOYSA-N,?,,-28.2,103093
103095,359-35-3,9002-84-0,FC(F)C(F)F,"1,1,2,2-Tetrafluoroethane",Poly(tetrafluoroethylene),"1,1,2,2-tetrafluoroethane",30249,DTXSID7047724,FC(F)C(F)F,InChI=1S/C2H2F4/c3-1(4)2(5)6/h1-2H,WXGNWUVNYMJENI-UHFFFAOYSA-N,?,,-89.0,103095
103096,359-70-6,359-70-6,FC(F)(F)C(F)(F)N(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,Perfluoro-tri-n-ethylamine,Perfluorotriethylamine,"1,1,2,2,2-pentafluoro-N,N-bis(1,1,2,2,2-pentafluoroethyl)ethanamine",30250,DTXSID40189464,FC(F)(F)C(F)(F)N(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,"InChI=1S/C6F15N/c7-1(8,9)4(16,17)22(5(18,19)2(10,11)12)6(20,21)3(13,14)15",CBEFDCMSEZEGCX-UHFFFAOYSA-N,?,,-110.0,103096
103097,359-83-1,359-83-1,CC(C)=CCN1CC[C@]2(C)[C@@H](C)[C@H]1Cc1ccc(O)cc21,PENTAZOCINE,dl-Pentazocine,"(2R,6R,11R)-6,11-dimethyl-3-(3-methylbut-2-en-1-yl)-1,2,3,4,5,6-hexahydro-2,6-methano-3-benzazocin-8-ol",30251,DTXSID7023433,CC(C)=CCN1CCC2(C)C(C)C1Cc1ccc(O)cc21,"InChI=1S/C19H27NO/c1-13(2)7-9-20-10-8-19(4)14(3)18(20)11-15-5-6-16(21)12-17(15)19/h5-7,12,14,18,21H,8-11H2,1-4H3",VOKSWYLNZZRQPF-UHFFFAOYSA-N,?,,146.3,103097
103100,361-37-5,361-37-5,CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3c[n](C)c4cccc(C2=C1)c34,Methysergide,Methysergide,"(8beta)-N-[(2S)-1-hydroxybutan-2-yl]-1,6-dimethyl-9,10-didehydroergoline-8-carboxamide",30254,DTXSID2023307,CCC(CO)NC(=O)C1CN(C)C2Cc3c[n](C)c4cccc(C2=C1)c34,"InChI=1S/C21H27N3O2/c1-4-15(12-25)22-21(26)14-8-17-16-6-5-7-18-20(16)13(10-23(18)2)9-19(17)24(3)11-14/h5-8,10,14-15,19,25H,4,9,11-12H2,1-3H3,(H,22,26)",KPJZHOPZRAFDTN-UHFFFAOYSA-N,?,,195.0,103100
