CMPD_CHEMBLID,exp,smiles,mol,isosmiles
CHEMBL1682950,2.66,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccsc3)c4ccccc4,<rdkit.Chem.rdchem.Mol object at 0x2b45e3da3b20>,CC[C@H](NC(=O)c1c([S+](C)[O-])c(-c2ccsc2)nc2ccccc12)c1ccccc1
CHEMBL960,3.9,Cc1oncc1C(=O)Nc2ccc(cc2)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x2b45e3da3b80>,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
CHEMBL1079324,4.12,C[C@@H]1CN(C[C@H](C)O1)c2nc(N3CCOCC3)c4ccc(Nc5ccccc5)nc4n2,<rdkit.Chem.rdchem.Mol object at 0x2b45e3da3be0>,C[C@H]1CN(c2nc(N3CCOCC3)c3ccc(Nc4ccccc4)nc3n2)C[C@@H](C)O1
CHEMBL1090173,1.85,OCC(=O)N1CCC(CC1)c2n[nH]c(c3ccc(Cl)cc3)c2c4ccncn4,<rdkit.Chem.rdchem.Mol object at 0x2b45e3da3c40>,O=C(CO)N1CCC(c2n[nH]c(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1
CHEMBL413558,3.12,COc1ccc(cc1OC)C(=O)Nc2cc(NC(=O)c3cccc(c3)N(C)C)ccc2C,<rdkit.Chem.rdchem.Mol object at 0x2b45e3da3ca0>,COc1ccc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)cc1OC
CHEMBL2336329,1.26,CNCc1cccc(c1)c2ccc3c(nc(nc3n2)N4C[C@@H](C)O[C@@H](C)C4)N5CCOCC5,<rdkit.Chem.rdchem.Mol object at 0x2b45e3da3d00>,CNCc1cccc(-c2ccc3c(N4CCOCC4)nc(N4C[C@H](C)O[C@H](C)C4)nc3n2)c1
CHEMBL2011927,1.55,COc1ccc(cc1)c2nc3c(OCC4CCNCC4)c(Br)cnc3[nH]2,<rdkit.Chem.rdchem.Mol object at 0x2b45e3da3d60>,COc1ccc(-c2nc3c(OCC4CCNCC4)c(Br)cnc3[nH]2)cc1
CHEMBL2011937,0.25,COc1ccc(cc1)c2nc3c(NCCCNC(=O)c4ccccc4)c(Br)cnc3[nH]2,<rdkit.Chem.rdchem.Mol object at 0x2b45e3da3dc0>,COc1ccc(-c2nc3c(NCCCNC(=O)c4ccccc4)c(Br)cnc3[nH]2)cc1
CHEMBL1933594,1.42,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OCC4CC(F)(F)C4(F)F)nc23,<rdkit.Chem.rdchem.Mol object at 0x2b45e3da3e20>,C[C@H]1O[C@@H](n2cnc3c(N)nc(OCC4CC(F)(F)C4(F)F)nc32)[C@H](O)[C@@H]1O
CHEMBL495727,2.3,O=C(NC1CC1)Nc2c[nH]nc2c3nc4cc(CN5CCOCC5)ccc4[nH]3,<rdkit.Chem.rdchem.Mol object at 0x2b45e3da3e80>,O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)NC1CC1
CHEMBL2059865,3.01,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4ncc[nH]4,<rdkit.Chem.rdchem.Mol object at 0x2b45e3da3ee0>,Cc1ccc(-c2ncc[nH]2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1
CHEMBL1770733,1.91,Nc1cc(ncn1)c2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x2b45e3da3f40>,Nc1cc(-c2ccccc2)ncn1
CHEMBL443,-0.56,Cc1onc(NS(=O)(=O)c2ccc(N)cc2)c1,<rdkit.Chem.rdchem.Mol object at 0x2b45e3da3fa0>,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
CHEMBL388337,2.0,Clc1ccc2C(=O)C3=C(Nc2c1)C(=O)NN(Cc4cc5ccccc5s4)C3=O,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2040>,O=c1[nH]n(Cc2cc3ccccc3s2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12
CHEMBL2030815,-0.22,OC(=O)[C@H](Cc1ccc(OCCCNc2ccccn2)cc1)NC(=O)c3c(Cl)cccc3Cl,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db20a0>,O=C(N[C@@H](Cc1ccc(OCCCNc2ccccn2)cc1)C(=O)O)c1c(Cl)cccc1Cl
CHEMBL2086653,3.4,CC(C)(C)OC(=O)N1CCN(CC1)c2cnc(OCc3ccc(cc3)S(=O)(=O)C)cn2,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2100>,CC(C)(C)OC(=O)N1CCN(c2cnc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1
CHEMBL1214827,2.5,CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2160>,CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O
CHEMBL20403,3.52,COC1(CCOCC1)c2cc(F)cc(OCc3ccc4N(C)C(=O)C=Cc4c3)c2,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db21c0>,COC1(c2cc(F)cc(OCc3ccc4c(ccc(=O)n4C)c3)c2)CCOCC1
CHEMBL320777,1.98,Oc1ccc(CCNCCS(=O)(=O)CCCOCCNc2ccccc2)c3sc(O)nc13,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2220>,O=S(=O)(CCCOCCNc1ccccc1)CCNCCc1ccc(O)c2nc(O)sc12
CHEMBL1650697,1.79,C[C@H](Nc1ncc(F)c(Nc2cc(C)[nH]n2)n1)c3ncc(F)cn3,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2280>,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2F)n[nH]1
CHEMBL481230,3.2,COc1cc2c(Nc3ccc(F)c(Cl)c3)c(cnc2cc1OCCN(C)CCO)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db22e0>,COc1cc2c(Nc3ccc(F)c(Cl)c3)c(C(N)=O)cnc2cc1OCCN(C)CCO
CHEMBL102726,3.21,C(Nc1ncnc2ccccc12)c3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2340>,c1ccc(CNc2ncnc3ccccc23)cc1
CHEMBL1704514,2.47,CC(N1C(=O)c2ccccc2C1=O)C(=O)N3CCc4ccccc4C3,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db23a0>,CC(C(=O)N1CCc2ccccc2C1)N1C(=O)c2ccccc2C1=O
CHEMBL1472545,3.2,Nc1ccc(cc1)C2(CCCCC2)c3ccc(N)cc3,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2400>,Nc1ccc(C2(c3ccc(N)cc3)CCCCC2)cc1
CHEMBL1096435,3.86,CS(=O)(=O)c1ccc(cc1)[C@@H](CC2CCCC2)C(=O)Nc3nccs3,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2460>,CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2nccs2)cc1
CHEMBL13485,2.75,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(Cl)cc23)c1C,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db24c0>,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Cl)cc32)c1C
CHEMBL1081913,3.0,CC(C)(C)OC(=O)N1CCC(CC1)OCc2onc(n2)c3ccncc3,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2520>,CC(C)(C)OC(=O)N1CCC(OCc2nc(-c3ccncc3)no2)CC1
CHEMBL73048,2.08,C[C@@](O)(C(=O)Nc1ccc(cc1Cl)S(=O)(=O)C)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2580>,C[C@@](O)(C(=O)Nc1ccc(S(C)(=O)=O)cc1Cl)C(F)(F)F
CHEMBL1079,0.71,Clc1ccc2nsnc2c1NC3=NCCN3,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db25e0>,Clc1ccc2nsnc2c1NC1=NCCN1
CHEMBL1917459,-0.29,CCS(=O)(=O)Nc1cccc2c1c(Oc3ccc(Cl)cc3)c(C)n2CC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2640>,CCS(=O)(=O)Nc1cccc2c1c(Oc1ccc(Cl)cc1)c(C)n2CC(=O)O
CHEMBL2030799,-0.04,CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3ccc(F)cc3Cl)C(=O)O)cc2)n1,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db26a0>,CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3ccc(F)cc3Cl)C(=O)O)cc2)n1
CHEMBL167597,3.1,CCCc1c(O)c(ccc1OCc2ccc(cc2)c3nn[nH]n3)C(=O)C,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2700>,CCCc1c(OCc2ccc(-c3nn[nH]n3)cc2)ccc(C(C)=O)c1O
CHEMBL1951164,1.1,COc1cc(OC)c(cc1NC(=O)C)S(=O)(=O)N(C)c2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2760>,COc1cc(OC)c(S(=O)(=O)N(C)c2ccccc2)cc1NC(C)=O
CHEMBL549635,3.04,OCCCN(Cc1ccc(F)cc1)C(=O)CC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db27c0>,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N(CCCO)Cc1ccc(F)cc1
CHEMBL2010841,2.1,CN(C1CCN(Cc2ccc(cc2)c3noc(C)n3)CC1)C(=O)Cc4ccc(cc4)n5cnnn5,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2820>,Cc1nc(-c2ccc(CN3CCC(N(C)C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)cc2)no1
CHEMBL941,2.5,CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)CC1,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2880>,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
CHEMBL401158,3.07,CCCCNc1nc(SCCC)nc2c1nnn2[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db28e0>,CCCCNc1nc(SCCC)nc2c1nnn2[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O
CHEMBL1950861,-0.55,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccn2)C1)C(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2940>,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccn2)C1)C(C)(C)C
CHEMBL23588,2.01,OC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db29a0>,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1
CHEMBL1689118,0.31,CC1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2a00>,CC1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1
CHEMBL2207280,3.93,O[C@H](CNC(=O)C1=CNC(=O)c2ccc(F)cc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2a60>,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccc(F)cc12
CHEMBL378405,3.32,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2S(=O)(=O)N4CC[C@@H](O)C4,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2ac0>,CC(C)Cn1c(=O)n(C)c(=O)c2c(S(=O)(=O)N3CC[C@@H](O)C3)c(Cc3ccccc3C(F)(F)F)sc21
CHEMBL2171038,1.71,Cc1ccccc1S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2b20>,Cc1ccccc1S(=O)(=O)NC(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
CHEMBL1762534,3.37,COc1cccc(n1)N(C)c2ccnc(Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5)n2,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2b80>,COc1cccc(N(C)c2ccnc(Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n2)n1
CHEMBL1168,-0.41,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2be0>,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21
CHEMBL1775161,1.19,OC(=O)c1cn(Cc2ccccc2)c3ccccc13,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2c40>,O=C(O)c1cn(Cc2ccccc2)c2ccccc12
CHEMBL366255,2.83,CN(C)c1cccc(c1)C(=O)Nc2ccc(C)c(NC(=O)c3ccc(OCc4ccccn4)cc3)c2,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2ca0>,Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1
CHEMBL249966,0.75,CC(C)(C)Cn1c(CN2C(=O)CC3(CCNCC3)C2=O)cc4cnc(nc14)C#N,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2d00>,CC(C)(C)Cn1c(CN2C(=O)CC3(CCNCC3)C2=O)cc2cnc(C#N)nc21
CHEMBL402542,1.81,CCN1CCN(Cc2cnc(c(Cl)c2)c3ccc(cc3)C(=O)Nc4ccccc4N)CC1,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2d60>,CCN1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(Cl)c2)CC1
CHEMBL383723,2.71,CNC(=O)Nc1cc(sc1C(=O)N)c2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2dc0>,CNC(=O)Nc1cc(-c2ccccc2)sc1C(N)=O
CHEMBL2153176,2.85,CCCSc1ncccc1C(=O)NC2CCC(F)(F)CC2,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2e20>,CCCSc1ncccc1C(=O)NC1CCC(F)(F)CC1
CHEMBL1576801,3.43,Cc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccc(C)cc3,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2e80>,Cc1ccc(C(=O)C2CCN(C(=O)c3ccc(C)cc3)CC2)cc1
CHEMBL1809207,3.1,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4cc(CO)ccn34)N5CCN(CC5)C(=O)C,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2ee0>,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3cc(CO)ccn23)n1
CHEMBL484738,1.6,Cc1ncc(c2ccnc(Nc3ccc(cc3)S(=O)(=O)N)n2)n1C,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2f40>,Cc1ncc(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)n1C
CHEMBL2348642,1.9,CNc1nc(C)c(s1)c2nc(Nc3cccc(c3)N4CCNCC4)ncc2C#N,<rdkit.Chem.rdchem.Mol object at 0x2b45e3db2fa0>,CNc1nc(C)c(-c2nc(Nc3cccc(N4CCNCC4)c3)ncc2C#N)s1
CHEMBL2036774,3.32,Clc1ccc(NC(=O)N2CCN(C[C@H]3CN(CCO3)C4CC4)CC2)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf040>,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@H]2CN(C3CC3)CCO2)CC1
CHEMBL1829270,1.38,CCC(N(CCCN)C(=O)c1ccccc1)C2=Nc3ccsc3C(=O)N2Cc4ccccc4,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf0a0>,CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccccc1
CHEMBL1221607,0.91,NC1=NC(Nc2cccc(F)c12)c3cccs3,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf100>,NC1=NC(c2cccs2)Nc2cccc(F)c21
CHEMBL12,2.69,CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf160>,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
CHEMBL2087847,3.62,Cn1cncc1c2c3C(=O)N(CC=C)C(=O)N(CC4CC4)c3nn2Cc5ccnc6ccc(Cl)cc56,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf1c0>,C=CCn1c(=O)c2c(-c3cncn3C)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O
CHEMBL278623,1.0,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc3c[nH]c4ccccc34)NC=O,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf220>,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O
CHEMBL327027,3.8,c1ccc(cc1)c2c[nH]c(n2)c3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf280>,c1ccc(-c2c[nH]c(-c3ccccc3)n2)cc1
CHEMBL861,1.59,CCC1(NC(=O)N(C)C1=O)c2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf2e0>,CCC1(c2ccccc2)NC(=O)N(C)C1=O
CHEMBL2164741,0.45,O[C@H]1CN(CCN2C(=O)C=Cc3ccc(cc23)C#N)CC[C@H]1NCc4cc5OCCOc5cn4,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf340>,N#Cc1ccc2ccc(=O)n(CCN3CC[C@@H](NCc4cc5c(cn4)OCCO5)[C@@H](O)C3)c2c1
CHEMBL344319,1.05,Cc1c(CCC(=O)O)c[nH]c1\C=C\2/C(=O)Nc3ccccc23,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf3a0>,Cc1c(CCC(=O)O)c[nH]c1/C=C1\C(=O)Nc2ccccc21
CHEMBL481205,2.24,COCCOc1cc2ncc(C(=O)N)c(Nc3ccc(C)cc3F)c2cc1N4CCN(C)CC4,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf400>,COCCOc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1
CHEMBL214798,2.72,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC4CCN(C)CC4,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf460>,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(C)CC1
CHEMBL305406,4.1,Clc1cccc(Cl)c1\C(=C\n2cncn2)\OC3CCCCCC3,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf4c0>,Clc1cccc(Cl)c1/C(=C/n1cncn1)OC1CCCCCC1
CHEMBL1312599,4.38,Brc1oc(cc1)c2nc3cc(NS(=O)(=O)c4ccccc4)ccc3[nH]2,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf520>,O=S(=O)(Nc1ccc2[nH]c(-c3ccc(Br)o3)nc2c1)c1ccccc1
CHEMBL1631466,1.85,Nc1c2C(=O)N(Cc2nc3c(cccc13)c4ncccn4)C5CCC5,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf580>,Nc1c2c(nc3c(-c4ncccn4)cccc13)CN(C1CCC1)C2=O
CHEMBL192894,3.37,COc1ccc(cc1)c2c(C)[nH]nc2c3ccc(O)cc3O,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf5e0>,COc1ccc(-c2c(-c3ccc(O)cc3O)n[nH]c2C)cc1
CHEMBL1175,2.09,CNCC[C@H](Oc1cccc2ccccc12)c3cccs3,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf640>,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1
CHEMBL44245,3.0,CC(N1Cc2ccccc2C1=O)c3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf6a0>,CC(c1ccccc1)N1Cc2ccccc2C1=O
CHEMBL472258,3.02,COc1ccc(N(C(C)C(=O)NC2CCCC2)C(=O)c3ccccc3)c(OC)c1,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf700>,COc1ccc(N(C(=O)c2ccccc2)C(C)C(=O)NC2CCCC2)c(OC)c1
CHEMBL235821,1.4,NC1=NC(=CC(=O)N1)CCc2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf760>,Nc1nc(CCc2ccccc2)cc(=O)[nH]1
CHEMBL2335886,3.1,COCCOc1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf7c0>,COCCOc1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1
CHEMBL1774056,3.11,C[C@H](Nc1nc(Nc2cc(C)[nH]n2)c(F)cc1C#N)c3ccc(F)cn3,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf820>,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(C#N)cc2F)n[nH]1
CHEMBL232627,0.67,OC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4sc(Cl)c(Cl)c4[nH]3,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf880>,O=C(O)CN1C(=O)C(NC(=O)c2cc3sc(Cl)c(Cl)c3[nH]2)Cc2ccccc21
CHEMBL325226,3.5,CC(C)n1c2ccccc2c3c(C)c(NC(=O)N4CCOCC4)ccc13,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf8e0>,Cc1c(NC(=O)N2CCOCC2)ccc2c1c1ccccc1n2C(C)C
CHEMBL300664,2.92,Fc1ccccc1c2ccc3c(c2)C(=O)C(=O)c4ccccc34,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf940>,O=C1C(=O)c2cc(-c3ccccc3F)ccc2-c2ccccc21
CHEMBL110941,2.45,Cc1cc(C)cc(CCOCCS(=O)(=O)NCCNCCc2ccc(O)c3nc(O)sc23)c1,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daf9a0>,Cc1cc(C)cc(CCOCCS(=O)(=O)NCCNCCc2ccc(O)c3nc(O)sc23)c1
CHEMBL1575581,2.23,Cc1ccc2c(N)c(C#N)sc2n1,<rdkit.Chem.rdchem.Mol object at 0x2b45e3dafa00>,Cc1ccc2c(N)c(C#N)sc2n1
CHEMBL1340091,1.97,O=S(=O)(Nc1ccc(cc1)S(=O)(=O)Nc2nccs2)c3ccc4OCCOc4c3,<rdkit.Chem.rdchem.Mol object at 0x2b45e3dafa60>,O=S(=O)(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccc2c(c1)OCCO2
CHEMBL1709618,1.5,COc1ccc(cc1)C(CNC(=O)Nc2ccccc2)N3CCN(C)CC3,<rdkit.Chem.rdchem.Mol object at 0x2b45e3dafac0>,COc1ccc(C(CNC(=O)Nc2ccccc2)N2CCN(C)CC2)cc1
CHEMBL573287,3.51,COc1ccc(Nc2cc(Oc3cc(C)c(C)nc3c4ccccn4)ccn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x2b45e3dafb20>,COc1ccc(Nc2cc(Oc3cc(C)c(C)nc3-c3ccccn3)ccn2)cc1
CHEMBL1908856,2.56,COc1ccc(NC(=O)c2ccc(c(C)c2)c3ccncc3)cc1N4CCN(C)CC4,<rdkit.Chem.rdchem.Mol object at 0x2b45e3dafb80>,COc1ccc(NC(=O)c2ccc(-c3ccncc3)c(C)c2)cc1N1CCN(C)CC1
CHEMBL2153175,3.36,CCCSc1ncccc1C(=O)N(C)C2CCCCC2,<rdkit.Chem.rdchem.Mol object at 0x2b45e3dafbe0>,CCCSc1ncccc1C(=O)N(C)C1CCCCC1
CHEMBL155103,1.2,CCOC(=O)C1=Cc2ccc(O)cc2OC1=O,<rdkit.Chem.rdchem.Mol object at 0x2b45e3dafc40>,CCOC(=O)c1cc2ccc(O)cc2oc1=O
CHEMBL301018,3.67,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x2b45e3dafca0>,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC
CHEMBL1778612,-0.69,OC(=O)COc1ccc(cc1c2ccccc2)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x2b45e3dafd00>,O=C(O)COc1ccc([N+](=O)[O-])cc1-c1ccccc1
CHEMBL2177110,0.7,CCCSc1c(cnn1c2cccc(c2)C(=O)O)C(=O)NC3CCCCC3,<rdkit.Chem.rdchem.Mol object at 0x2b45e3dafd60>,CCCSc1c(C(=O)NC2CCCCC2)cnn1-c1cccc(C(=O)O)c1
CHEMBL13589,1.4,Nc1ncnc(Nc2ccccc2)n1,<rdkit.Chem.rdchem.Mol object at 0x2b45e3dafdc0>,Nc1ncnc(Nc2ccccc2)n1
CHEMBL520734,1.06,NC(=O)Nc1sc(cc1C(=O)N[C@H]2CCCNC2)c3ccsc3,<rdkit.Chem.rdchem.Mol object at 0x2b45e3dafe20>,NC(=O)Nc1sc(-c2ccsc2)cc1C(=O)N[C@H]1CCCNC1
CHEMBL954,4.09,CCN(CC)CCOc1ccc(cc1)\C(=C(\Cl)/c2ccccc2)\c3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x2b45e3dafe80>,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1
CHEMBL1077979,1.64,COc1cc(O)c2C(=O)O[C@@H](C)C\C=C/C(=O)[C@@H](O)[C@@H](O)C\C=C\c2c1,<rdkit.Chem.rdchem.Mol object at 0x2b45e3dafee0>,COc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O
CHEMBL1967560,2.75,CCN1N(C2CCCC2)c3nc(Nc4ccc(cc4OC)C(=O)NC5CCN(C)CC5)ncc3N(C)C1=O,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daff40>,CCN1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1
CHEMBL108939,1.5,COc1ccccc1Oc2ccc(cc2)N(Cc3cccnc3)S(=O)(=O)CC(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x2b45e3daffa0>,COc1ccccc1Oc1ccc(N(Cc2cccnc2)S(=O)(=O)CC(F)(F)F)cc1
CHEMBL1289717,1.6,O=C1C=C(C=CN1c2ccc3c(cnn3CCN4CCCC4)c2)c5ccccc5,<rdkit.Chem.rdchem.Mol object at 0x2b45e3d9d040>,O=c1cc(-c2ccccc2)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1
